event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3150936,233,152.6,40.0,150.0,0.2957,0.5707,0.766,-0.9451,0.0583,0.3214
3150936,234,293.5,40.0,110.0,-0.5896,-0.2561,0.766,0.7965,-0.0269,0.604
3150936,235,139.8,65.0,130.0,0.5844,0.6927,0.4226,-0.7001,0.1671,0.6943
3150936,236,122.7,50.0,110.0,0.6444,0.4142,0.6428,-0.693,-0.0388,0.7198
3150936,237,137.0,40.0,130.0,0.4387,0.4698,0.766,-0.8703,0.0099,0.4924
3150936,238,145.8,80.0,165.0,0.5539,0.8143,0.1736,-0.8239,0.5061,0.2549
3150936,239,136.5,60.0,115.0,0.5967,0.6277,0.5,-0.6185,-0.0373,0.7849
3150936,240,324.8,40.0,120.0,-0.3707,-0.5251,0.766,0.7911,0.2536,0.5567
3150936,241,151.0,55.0,130.0,0.3969,0.7166,0.5736,-0.7752,-0.0729,0.6275
3150936,242,150.0,85.0,135.0,0.4981,0.8627,0.0872,-0.6432,0.3002,0.7044
3150936,243,129.1,40.0,95.0,0.4986,0.4057,0.766,-0.647,-0.414,0.6403
3150936,244,107.6,35.0,100.0,0.5468,0.1731,0.8192,-0.8215,-0.0778,0.5649
3150936,245,151.0,55.0,145.0,0.3969,0.7166,0.5736,-0.876,0.1091,0.4698
3150936,246,139.8,65.0,115.0,0.5844,0.6927,0.4226,-0.57,-0.0202,0.8214
3150936,247,334.1,55.0,170.0,-0.3582,-0.7367,0.5736,0.9292,-0.3411,0.1422
3150936,248,125.1,35.0,105.0,0.4691,0.33,0.8192,-0.7961,-0.2435,0.554
3150936,249,338.8,70.0,165.0,-0.3395,-0.8762,0.342,0.9327,-0.2664,0.2432
3150936,250,170.0,85.0,150.0,0.173,0.9811,0.0872,-0.8604,0.1075,0.4981
3150936,251,140.7,80.0,130.0,0.6237,0.7621,0.1736,-0.5817,0.3041,0.7544
3150936,252,136.5,60.0,105.0,0.5967,0.6277,0.5,-0.5203,-0.1717,0.8365
3150936,253,146.6,75.0,145.0,0.5321,0.8061,0.2588,-0.7654,0.3274,0.554
3150936,254,332.6,40.0,125.0,-0.2957,-0.5707,0.766,0.798,0.2933,0.5265
3150936,255,122.7,50.0,125.0,0.6444,0.4142,0.6428,-0.7531,0.1979,0.6275
3150936,256,142.9,70.0,115.0,0.5663,0.7499,0.342,-0.5241,0.0073,0.8517
3150936,257,335.9,35.0,115.0,-0.2346,-0.5234,0.8192,0.6893,0.5046,0.5198
3150936,258,148.2,70.0,130.0,0.4947,0.7989,0.342,-0.6844,0.1156,0.7198
3150936,259,151.7,75.0,105.0,0.4577,0.8506,0.2588,-0.3464,-0.0975,0.933
3150936,260,159.7,60.0,155.0,0.3008,0.8121,0.5,-0.9233,0.1166,0.366
3150936,261,309.5,35.0,100.0,-0.4425,-0.3649,0.8192,0.7328,0.3793,0.5649
3150936,262,155.0,85.0,145.0,0.421,0.9029,0.0872,-0.7635,0.3009,0.5714
3150936,263,153.5,70.0,150.0,0.4189,0.8412,0.342,-0.8515,0.2329,0.4698
3150936,264,137.6,70.0,110.0,0.6331,0.6944,0.342,-0.4693,-0.0071,0.883
3150936,265,157.1,55.0,130.0,0.3185,0.7547,0.5736,-0.7631,-0.1549,0.6275
3150936,266,324.8,40.0,115.0,-0.3707,-0.5251,0.766,0.7456,0.3235,0.5826
3150936,267,338.8,70.0,145.0,-0.3395,-0.8762,0.342,0.8347,-0.113,0.539
3150936,268,121.3,40.0,120.0,0.5492,0.334,0.766,-0.8266,0.0825,0.5567
3150936,269,145.0,85.0,135.0,0.5714,0.816,0.0872,-0.6146,0.3551,0.7044
3150936,270,156.9,75.0,150.0,0.3796,0.8882,0.2588,-0.8472,0.2214,0.483
3150936,271,122.7,50.0,115.0,0.6444,0.4142,0.6428,-0.7186,0.0406,0.6943
3150936,272,132.4,45.0,115.0,0.5226,0.4764,0.7071,-0.7583,-0.1194,0.6409
3150936,273,150.8,80.0,135.0,0.4798,0.86,0.1736,-0.6773,0.2373,0.6964
3150936,274,293.2,60.0,105.0,-0.7958,-0.3415,0.5,0.5459,-0.0474,0.8365
3150936,275,315.9,45.0,105.0,-0.4922,-0.5076,0.7071,0.6613,0.3102,0.683
3150936,276,132.4,45.0,130.0,0.5226,0.4764,0.7071,-0.8333,0.1101,0.5417
3150936,277,153.5,70.0,170.0,0.4189,0.8412,0.342,-0.908,0.3858,0.1632
3150936,278,348.3,40.0,150.0,-0.1308,-0.6293,0.766,0.9258,0.1988,0.3214
3150936,279,114.4,55.0,100.0,0.7459,0.3385,0.5736,-0.5861,-0.0753,0.8067
3150936,280,140.0,85.0,140.0,0.6403,0.7631,0.0872,-0.6228,0.4495,0.6403
3150936,281,145.8,80.0,155.0,0.5539,0.8143,0.1736,-0.7906,0.4491,0.4162
3150936,282,299.5,50.0,100.0,-0.667,-0.3767,0.6428,0.6366,0.1601,0.7544
3150936,283,155.9,80.0,135.0,0.4019,0.8991,0.1736,-0.6957,0.1765,0.6964
3150936,284,130.6,60.0,110.0,0.6571,0.5641,0.5,-0.5793,-0.0465,0.8138
3150936,285,146.5,45.0,130.0,0.3906,0.5894,0.7071,-0.835,-0.0965,0.5417
3150936,286,351.2,45.0,165.0,-0.1085,-0.6987,0.7071,0.9826,0.0327,0.183
3150936,287,316.5,60.0,135.0,-0.5967,-0.6277,0.5,0.7561,-0.2309,0.6124
3150936,288,150.9,65.0,135.0,0.4405,0.7921,0.4226,-0.7632,0.0825,0.6409
3150936,289,293.5,40.0,100.0,-0.5896,-0.2561,0.766,0.7611,0.1413,0.633
3150936,290,144.9,55.0,150.0,0.4708,0.6703,0.5736,-0.8735,0.2631,0.4096
3150936,291,306.0,50.0,100.0,-0.6197,-0.4503,0.6428,0.6142,0.2316,0.7544
3150936,292,116.2,50.0,100.0,0.6874,0.338,0.6428,-0.6447,-0.1235,0.7544
3150936,293,157.1,55.0,155.0,0.3185,0.7547,0.5736,-0.9292,0.1291,0.3462
3150936,294,136.3,75.0,110.0,0.6675,0.6982,0.2588,-0.4153,0.0606,0.9077
3150936,295,344.8,65.0,170.0,-0.2381,-0.8745,0.4226,0.9695,-0.1879,0.1574
3150936,296,330.0,45.0,145.0,-0.3536,-0.6124,0.7071,0.9122,-0.0583,0.4056
3150936,297,130.6,60.0,95.0,0.6571,0.5641,0.5,-0.4347,-0.2583,0.8627
3150936,298,338.8,70.0,150.0,-0.3395,-0.8762,0.342,0.8693,-0.1534,0.4698
3150936,299,104.1,45.0,95.0,0.6857,0.1725,0.7071,-0.7044,-0.0873,0.7044
3150947,0,169.3,55.0,165.0,0.1518,0.805,0.5736,-0.9767,0.0331,0.212
3150947,1,151.0,55.0,150.0,0.3969,0.7166,0.5736,-0.8965,0.1688,0.4096
3150947,2,129.1,40.0,105.0,0.4986,0.4057,0.766,-0.7373,-0.2662,0.6209
3150947,3,157.1,55.0,140.0,0.3185,0.7547,0.5736,-0.8491,-0.0418,0.5265
3150947,4,124.8,60.0,135.0,0.7108,0.4947,0.5,-0.6941,0.3784,0.6124
3150947,5,350.0,30.0,125.0,-0.0868,-0.4924,0.866,0.688,0.599,0.4096
3150947,6,320.0,30.0,100.0,-0.3214,-0.383,0.866,0.6812,0.5417,0.4924
3150947,7,128.8,65.0,125.0,0.7066,0.5675,0.4226,-0.6291,0.2304,0.7424
3150947,8,162.0,65.0,135.0,0.2801,0.8619,0.4226,-0.7648,-0.0657,0.6409
3150947,9,164.1,70.0,115.0,0.2572,0.9038,0.342,-0.4913,-0.1825,0.8517
3150947,10,165.5,60.0,175.0,0.2171,0.8384,0.5,-0.9753,0.2075,0.0755
3150947,11,97.8,40.0,95.0,0.6368,0.0875,0.766,-0.7679,-0.0176,0.6403
3150947,12,130.6,60.0,120.0,0.6571,0.5641,0.5,-0.6542,0.0973,0.75
3150947,13,167.5,65.0,135.0,0.1956,0.885,0.4226,-0.7549,-0.1392,0.6409
3150947,14,286.4,50.0,95.0,-0.735,-0.2158,0.6428,0.639,0.0968,0.7631
3150947,15,132.7,55.0,110.0,0.6019,0.5556,0.5736,-0.628,-0.1143,0.7698
3150947,16,124.8,60.0,125.0,0.7108,0.4947,0.5,-0.6638,0.2368,0.7094
3150947,17,140.0,30.0,130.0,0.3214,0.383,0.866,-0.9188,-0.095,0.383
3150947,18,142.4,50.0,100.0,0.4678,0.6066,0.6428,-0.5241,-0.3953,0.7544
3150947,19,315.9,45.0,100.0,-0.4922,-0.5076,0.7071,0.6094,0.379,0.6964
3150947,20,155.5,50.0,135.0,0.3182,0.6968,0.6428,-0.832,-0.1197,0.5417
3150947,21,308.8,45.0,105.0,-0.5509,-0.4433,0.7071,0.6944,0.2266,0.683
3150947,22,124.8,60.0,105.0,0.7108,0.4947,0.5,-0.5443,-0.0635,0.8365
3150947,23,153.5,45.0,150.0,0.3152,0.633,0.7071,-0.9328,0.0695,0.3536
3150947,24,129.1,40.0,110.0,0.4986,0.4057,0.766,-0.7742,-0.189,0.604
3150947,25,138.8,55.0,130.0,0.5394,0.6165,0.5736,-0.7731,0.0926,0.6275
3150947,26,148.9,50.0,110.0,0.3956,0.656,0.6428,-0.6048,-0.3406,0.7198
3150947,27,130.0,30.0,125.0,0.383,0.3214,0.866,-0.9121,-0.0166,0.4096
3150947,28,104.1,45.0,100.0,0.6857,0.1725,0.7071,-0.7177,-0.0014,0.6964
3150947,29,291.4,55.0,95.0,-0.7629,-0.2983,0.5736,0.5639,0.1269,0.816
3150947,30,134.3,65.0,100.0,0.6486,0.6331,0.4226,-0.4191,-0.1665,0.8925
3150947,31,118.2,45.0,95.0,0.623,0.3345,0.7071,-0.6618,-0.2565,0.7044
3150947,32,160.6,45.0,125.0,0.235,0.6669,0.7071,-0.7335,-0.3557,0.5792
3150947,33,148.1,60.0,120.0,0.4581,0.7349,0.5,-0.6534,-0.103,0.75
3150947,34,120.0,30.0,95.0,0.433,0.25,0.866,-0.7907,-0.3559,0.4981
3150947,35,142.3,60.0,125.0,0.5301,0.6848,0.5,-0.7043,0.0272,0.7094
3150947,36,156.5,65.0,125.0,0.3619,0.8309,0.4226,-0.6641,-0.0883,0.7424
3150947,37,156.5,65.0,135.0,0.3619,0.8309,0.4226,-0.7676,0.0084,0.6409
3150947,38,136.5,60.0,105.0,0.5967,0.6277,0.5,-0.5203,-0.1717,0.8365
3150947,39,148.2,70.0,140.0,0.4947,0.7989,0.342,-0.767,0.2164,0.604
3150947,40,169.4,70.0,155.0,0.1727,0.9237,0.342,-0.9174,0.0245,0.3971
3150947,41,130.0,30.0,105.0,0.383,0.3214,0.866,-0.8072,-0.3394,0.483
3150947,42,142.9,70.0,140.0,0.5663,0.7499,0.342,-0.7438,0.2862,0.604
3150947,43,157.1,55.0,150.0,0.3185,0.7547,0.5736,-0.9094,0.0725,0.4096
3150947,44,132.7,55.0,95.0,0.6019,0.5556,0.5736,-0.479,-0.3235,0.816
3150947,45,171.3,60.0,150.0,0.1311,0.856,0.5,-0.8939,-0.116,0.433
3150947,46,159.7,60.0,155.0,0.3008,0.8121,0.5,-0.9233,0.1166,0.366
3150947,47,142.7,35.0,130.0,0.3477,0.4562,0.8192,-0.8916,-0.1094,0.4394
3150947,48,142.4,50.0,140.0,0.4678,0.6066,0.6428,-0.8589,0.1406,0.4924
3150947,49,159.7,60.0,150.0,0.3008,0.8121,0.5,-0.8989,0.0663,0.433
3150947,50,125.3,45.0,105.0,0.5771,0.4085,0.7071,-0.707,-0.1834,0.683
3150947,51,162.0,50.0,145.0,0.2367,0.7286,0.6428,-0.893,-0.0975,0.4394
3150947,52,164.1,70.0,140.0,0.2572,0.9038,0.342,-0.797,-0.0018,0.604
3150947,53,164.1,70.0,150.0,0.2572,0.9038,0.342,-0.8798,0.0725,0.4698
3150947,54,153.9,60.0,130.0,0.3814,0.7775,0.5,-0.7458,-0.0608,0.6634
3150947,55,126.6,55.0,100.0,0.6575,0.4885,0.5736,-0.557,-0.1975,0.8067
3150947,56,151.0,55.0,130.0,0.3969,0.7166,0.5736,-0.7752,-0.0729,0.6275
3150947,57,155.5,50.0,125.0,0.3182,0.6968,0.6428,-0.7405,-0.2407,0.6275
3150947,58,165.5,60.0,95.0,0.2171,0.8384,0.5,-0.2092,-0.4604,0.8627
3150947,59,121.3,40.0,140.0,0.5492,0.334,0.766,-0.8187,0.3987,0.4132
3150947,60,118.2,45.0,105.0,0.623,0.3345,0.7071,-0.7242,-0.0951,0.683
3150947,61,133.9,35.0,130.0,0.4133,0.3977,0.8192,-0.8979,0.028,0.4394
3150947,62,139.4,45.0,140.0,0.4601,0.537,0.7071,-0.8775,0.1532,0.4545
3150947,63,162.0,50.0,165.0,0.2367,0.7286,0.6428,-0.9701,0.1403,0.1983
3150947,64,340.0,30.0,115.0,-0.171,-0.4698,0.866,0.6656,0.593,0.4532
3150947,65,142.3,60.0,105.0,0.5301,0.6848,0.5,-0.5003,-0.2235,0.8365
3150947,66,130.6,60.0,100.0,0.6571,0.5641,0.5,-0.4867,-0.189,0.8529
3150947,67,140.0,30.0,120.0,0.3214,0.383,0.866,-0.8651,-0.2531,0.433
3150947,68,142.3,60.0,120.0,0.5301,0.6848,0.5,-0.6604,-0.0364,0.75
3150947,69,160.4,40.0,160.0,0.2153,0.6057,0.766,-0.9732,0.0678,0.2198
3150947,70,153.9,60.0,135.0,0.3814,0.7775,0.5,-0.7905,-0.006,0.6124
3150947,71,126.6,55.0,125.0,0.6575,0.4885,0.5736,-0.7192,0.1802,0.671
3150947,72,135.8,50.0,130.0,0.5339,0.5494,0.6428,-0.8041,0.0949,0.5868
3150947,73,144.9,55.0,100.0,0.4708,0.6703,0.5736,-0.4668,-0.3624,0.8067
3150947,74,157.1,55.0,105.0,0.3185,0.7547,0.5736,-0.4539,-0.4098,0.7912
3150947,75,129.3,50.0,100.0,0.593,0.4849,0.6428,-0.6,-0.2663,0.7544
3150947,76,155.5,50.0,140.0,0.3182,0.6968,0.6428,-0.8685,-0.0576,0.4924
3150947,77,156.5,65.0,155.0,0.3619,0.8309,0.4226,-0.9022,0.1982,0.383
3150947,78,142.9,70.0,130.0,0.5663,0.7499,0.342,-0.6708,0.1783,0.7198
3150947,79,130.0,30.0,130.0,0.383,0.3214,0.866,-0.9214,0.066,0.383
3150947,80,132.4,45.0,130.0,0.5226,0.4764,0.7071,-0.8333,0.1101,0.5417
3150947,81,118.2,45.0,100.0,0.623,0.3345,0.7071,-0.6957,-0.1765,0.6964
3150947,82,144.9,55.0,120.0,0.4708,0.6703,0.5736,-0.6947,-0.1191,0.7094
3150947,83,139.4,45.0,125.0,0.4601,0.537,0.7071,-0.8124,-0.0667,0.5792
3150947,84,173.1,65.0,150.0,0.1092,0.8997,0.4226,-0.8852,-0.1054,0.4532
3150947,85,138.8,55.0,110.0,0.5394,0.6165,0.5736,-0.6123,-0.1804,0.7698
3150947,86,139.8,65.0,145.0,0.5844,0.6927,0.4226,-0.7824,0.343,0.5198
3150947,87,138.8,55.0,140.0,0.5394,0.6165,0.5736,-0.8193,0.227,0.5265
3150947,88,162.0,75.0,140.0,0.2985,0.9187,0.2588,-0.78,0.0785,0.6209
3150947,89,137.6,70.0,130.0,0.6331,0.6944,0.342,-0.6515,0.2394,0.7198
3150947,90,168.5,50.0,145.0,0.1521,0.7508,0.6428,-0.8761,-0.1987,0.4394
3150947,91,153.5,45.0,160.0,0.3152,0.633,0.7071,-0.949,0.2024,0.2418
3150947,92,133.9,35.0,125.0,0.4133,0.3977,0.8192,-0.8812,-0.052,0.4698
3150947,93,159.7,60.0,140.0,0.3008,0.8121,0.5,-0.83,-0.0353,0.5567
3150947,94,297.5,55.0,95.0,-0.7269,-0.3777,0.5736,0.5472,0.1861,0.816
3150947,95,152.6,40.0,135.0,0.2957,0.5707,0.766,-0.877,-0.1556,0.4545
3150947,96,287.6,45.0,95.0,-0.6738,-0.2144,0.7071,0.6977,0.1305,0.7044
3150947,97,156.5,65.0,140.0,0.3619,0.8309,0.4226,-0.8108,0.0569,0.5826
3150947,98,153.5,70.0,135.0,0.4189,0.8412,0.342,-0.7408,0.0987,0.6645
3150947,99,132.7,55.0,100.0,0.6019,0.5556,0.5736,-0.5328,-0.2556,0.8067
3150947,100,145.4,65.0,145.0,0.5148,0.7459,0.4226,-0.8119,0.2658,0.5198
3150947,101,318.0,25.0,95.0,-0.2828,-0.3141,0.9063,0.6689,0.6126,0.421
3150947,102,173.1,65.0,140.0,0.1092,0.8997,0.4226,-0.7932,-0.1773,0.5826
3150947,103,129.3,50.0,115.0,0.593,0.4849,0.6428,-0.7185,-0.0416,0.6943
3150947,104,130.6,60.0,145.0,0.6571,0.5641,0.5,-0.7512,0.4347,0.4967
3150947,105,144.9,55.0,135.0,0.4708,0.6703,0.5736,-0.8117,0.0745,0.5792
3150947,106,299.5,50.0,100.0,-0.667,-0.3767,0.6428,0.6366,0.1601,0.7544
3150947,107,125.3,45.0,130.0,0.5771,0.4085,0.7071,-0.8135,0.2117,0.5417
3150947,108,122.7,50.0,130.0,0.6444,0.4142,0.6428,-0.7618,0.2745,0.5868
3150947,109,114.4,55.0,95.0,0.7459,0.3385,0.5736,-0.5563,-0.1567,0.816
3150947,110,142.7,35.0,140.0,0.3477,0.4562,0.8192,-0.9284,0.0456,0.3687
3150947,111,116.2,50.0,95.0,0.6874,0.338,0.6428,-0.6131,-0.2043,0.7631
3150947,112,135.8,50.0,115.0,0.5339,0.5494,0.6428,-0.7091,-0.1232,0.6943
3150947,113,118.2,45.0,120.0,0.623,0.3345,0.7071,-0.7761,0.1508,0.6124
3150947,114,148.9,50.0,150.0,0.3956,0.656,0.6428,-0.9076,0.172,0.383
3150947,115,120.0,30.0,105.0,0.433,0.25,0.866,-0.8539,-0.1941,0.483
3150947,116,155.5,50.0,150.0,0.3182,0.6968,0.6428,-0.9213,0.0674,0.383
3150947,117,125.1,35.0,110.0,0.4691,0.33,0.8192,-0.8264,-0.1631,0.539
3150947,118,146.5,45.0,130.0,0.3906,0.5894,0.7071,-0.835,-0.0965,0.5417
3150947,119,128.8,65.0,100.0,0.7066,0.5675,0.4226,-0.4332,-0.1252,0.8925
3150947,120,152.6,40.0,130.0,0.2957,0.5707,0.766,-0.8407,-0.2253,0.4924
3150947,121,142.4,50.0,150.0,0.4678,0.6066,0.6428,-0.8821,0.2743,0.383
3150947,122,139.8,65.0,125.0,0.5844,0.6927,0.4226,-0.6616,0.1053,0.7424
3150947,123,165.5,60.0,105.0,0.2171,0.8384,0.5,-0.3716,-0.4027,0.8365
3150947,124,142.4,50.0,120.0,0.4678,0.6066,0.6428,-0.7359,-0.1355,0.6634
3150947,125,306.0,50.0,105.0,-0.6197,-0.4503,0.6428,0.6544,0.1556,0.7399
3150947,126,165.5,60.0,170.0,0.2171,0.8384,0.5,-0.9751,0.1628,0.1504
3150947,127,148.2,70.0,130.0,0.4947,0.7989,0.342,-0.6844,0.1156,0.7198
3150947,128,164.1,70.0,120.0,0.2572,0.9038,0.342,-0.562,-0.1481,0.8138
3150947,129,171.3,60.0,140.0,0.1311,0.856,0.5,-0.8059,-0.2017,0.5567
3150947,130,126.6,55.0,105.0,0.6575,0.4885,0.5736,-0.5991,-0.1226,0.7912
3150947,131,166.1,80.0,130.0,0.2373,0.9558,0.1736,-0.6559,0.0258,0.7544
3150947,132,167.5,65.0,160.0,0.1956,0.885,0.4226,-0.9487,0.0616,0.31
3150947,133,144.9,55.0,110.0,0.4708,0.6703,0.5736,-0.5897,-0.2445,0.7698
3150947,134,142.4,50.0,130.0,0.4678,0.6066,0.6428,-0.8097,0.0026,0.5868
3150947,135,144.9,55.0,155.0,0.4708,0.6703,0.5736,-0.881,0.3226,0.3462
3150947,136,152.6,40.0,155.0,0.2957,0.5707,0.766,-0.9536,0.1295,0.2717
3150947,137,116.3,35.0,120.0,0.514,0.2545,0.8192,-0.8576,0.1333,0.4967
3150947,138,130.0,30.0,135.0,0.383,0.3214,0.866,-0.9236,0.148,0.3536
3150947,139,110.0,30.0,95.0,0.4698,0.171,0.866,-0.8405,-0.2132,0.4981
3150947,140,132.7,55.0,130.0,0.6019,0.5556,0.5736,-0.7589,0.1743,0.6275
3150947,141,151.0,55.0,155.0,0.3969,0.7166,0.5736,-0.9103,0.2271,0.3462
3150947,142,160.6,45.0,140.0,0.235,0.6669,0.7071,-0.8736,-0.1741,0.4545
3150947,143,125.3,45.0,125.0,0.5771,0.4085,0.7071,-0.8042,0.1335,0.5792
3150947,144,156.5,65.0,150.0,0.3619,0.8309,0.4226,-0.8784,0.1521,0.4532
3150947,145,139.4,45.0,95.0,0.4601,0.537,0.7071,-0.5245,-0.4782,0.7044
3150947,146,105.7,40.0,115.0,0.619,0.1734,0.766,-0.7825,0.2196,0.5826
3150947,147,111.2,45.0,100.0,0.6594,0.2554,0.7071,-0.7121,-0.0896,0.6964
3150947,148,152.6,40.0,145.0,0.2957,0.5707,0.766,-0.9295,-0.0133,0.3687
3150947,149,150.9,65.0,145.0,0.4405,0.7921,0.4226,-0.8337,0.1862,0.5198
3150947,150,292.9,50.0,95.0,-0.7056,-0.2982,0.6428,0.6238,0.169,0.7631
3150947,151,292.9,50.0,100.0,-0.7056,-0.2982,0.6428,0.6507,0.0865,0.7544
3150947,152,113.5,40.0,120.0,0.5896,0.2561,0.766,-0.8077,0.1943,0.5567
3150947,153,146.5,45.0,110.0,0.3906,0.5894,0.7071,-0.6521,-0.365,0.6645
3150947,154,167.5,65.0,125.0,0.1956,0.885,0.4226,-0.6348,-0.2143,0.7424
3150947,155,144.8,40.0,125.0,0.3707,0.5251,0.766,-0.8305,-0.1819,0.5265
3150947,156,164.1,70.0,125.0,0.2572,0.9038,0.342,-0.6284,-0.1125,0.7698
3150947,157,155.9,80.0,135.0,0.4019,0.8991,0.1736,-0.6957,0.1765,0.6964
3150947,158,163.2,55.0,125.0,0.2365,0.7843,0.5736,-0.6848,-0.2843,0.671
3150947,159,160.6,45.0,150.0,0.235,0.6669,0.7071,-0.9343,-0.0456,0.3536
3150947,160,128.8,65.0,105.0,0.7066,0.5675,0.4226,-0.4803,-0.0538,0.8754
3150947,161,121.3,40.0,105.0,0.5492,0.334,0.766,-0.7667,-0.1633,0.6209
3150947,162,153.9,60.0,115.0,0.3814,0.7775,0.5,-0.579,-0.2207,0.7849
3150947,163,116.3,35.0,95.0,0.514,0.2545,0.8192,-0.77,-0.284,0.5714
3150947,164,130.0,30.0,110.0,0.383,0.3214,0.866,-0.8433,-0.2611,0.4698
3150947,165,132.4,45.0,145.0,0.5226,0.4764,0.7071,-0.8516,0.3321,0.4056
3150947,166,164.1,70.0,130.0,0.2572,0.9038,0.342,-0.69,-0.0761,0.7198
3150947,167,118.2,45.0,110.0,0.623,0.3345,0.7071,-0.7472,-0.013,0.6645
3150947,168,142.7,35.0,115.0,0.3477,0.4562,0.8192,-0.7862,-0.3342,0.5198
3150947,169,167.5,65.0,145.0,0.1956,0.885,0.4226,-0.8522,-0.0599,0.5198
3150947,170,142.7,35.0,135.0,0.3477,0.4562,0.8192,-0.9135,-0.032,0.4056
3150947,171,151.5,35.0,160.0,0.274,0.5039,0.8192,-0.9594,0.2028,0.1962
3150947,172,156.5,65.0,145.0,0.3619,0.8309,0.4226,-0.8478,0.1049,0.5198
3150947,173,153.5,45.0,145.0,0.3152,0.633,0.7071,-0.9141,0.0021,0.4056
3150947,174,137.0,40.0,130.0,0.4387,0.4698,0.766,-0.8703,0.0099,0.4924
3150947,175,309.1,40.0,100.0,-0.4986,-0.4057,0.766,0.6948,0.3414,0.633
3150947,176,167.1,75.0,155.0,0.2149,0.9417,0.2588,-0.9079,0.095,0.4082
3150947,177,167.5,65.0,170.0,0.1956,0.885,0.4226,-0.9774,0.1408,0.1574
3150947,178,159.7,60.0,175.0,0.3008,0.8121,0.5,-0.9493,0.3051,0.0755
3150947,179,125.3,45.0,110.0,0.5771,0.4085,0.7071,-0.7399,-0.1048,0.6645
3150947,180,139.8,65.0,130.0,0.5844,0.6927,0.4226,-0.7001,0.1671,0.6943
3150947,181,132.4,45.0,100.0,0.5226,0.4764,0.7071,-0.6316,-0.3408,0.6964
3150947,182,142.4,50.0,110.0,0.4678,0.6066,0.6428,-0.6397,-0.2695,0.7198
3150947,183,144.9,55.0,145.0,0.4708,0.6703,0.5736,-0.8594,0.2016,0.4698
3150947,184,150.9,65.0,135.0,0.4405,0.7921,0.4226,-0.7632,0.0825,0.6409
3150947,185,160.6,45.0,145.0,0.235,0.6669,0.7071,-0.9074,-0.1103,0.4056
3150947,186,136.5,60.0,140.0,0.5967,0.6277,0.5,-0.7767,0.2948,0.5567
3150947,187,124.8,60.0,120.0,0.7108,0.4947,0.5,-0.641,0.163,0.75
3150947,188,308.8,45.0,100.0,-0.5509,-0.4433,0.7071,0.6514,0.3013,0.6964
3150947,189,145.4,65.0,135.0,0.5148,0.7459,0.4226,-0.7517,0.1557,0.6409
3150947,190,153.5,45.0,130.0,0.3152,0.633,0.7071,-0.8168,-0.1984,0.5417
3150947,191,125.1,35.0,105.0,0.4691,0.33,0.8192,-0.7961,-0.2435,0.554
3150947,192,310.0,30.0,95.0,-0.383,-0.3214,0.866,0.7169,0.4878,0.4981
3150947,193,155.5,50.0,120.0,0.3182,0.6968,0.6428,-0.6861,-0.2987,0.6634
3150947,194,142.7,35.0,120.0,0.3477,0.4562,0.8192,-0.8277,-0.2611,0.4967
3150947,195,142.4,50.0,160.0,0.4678,0.6066,0.6428,-0.8784,0.3997,0.262
3150947,196,301.3,40.0,100.0,-0.5492,-0.334,0.766,0.7348,0.2436,0.633
3150947,197,142.3,60.0,115.0,0.5301,0.6848,0.5,-0.6116,-0.0997,0.7849
3150947,198,139.4,45.0,100.0,0.4601,0.537,0.7071,-0.5849,-0.4158,0.6964
3150947,199,142.4,50.0,135.0,0.4678,0.6066,0.6428,-0.8375,0.0719,0.5417
3150947,200,155.5,50.0,160.0,0.3182,0.6968,0.6428,-0.9461,0.1904,0.262
3150947,201,132.7,55.0,150.0,0.6019,0.5556,0.5736,-0.7982,0.4418,0.4096
3150947,202,155.5,50.0,105.0,0.3182,0.6968,0.6428,-0.4934,-0.4573,0.7399
3150947,203,144.9,55.0,150.0,0.4708,0.6703,0.5736,-0.8735,0.2631,0.4096
3150947,204,315.9,45.0,105.0,-0.4922,-0.5076,0.7071,0.6613,0.3102,0.683
3150947,205,162.0,50.0,170.0,0.2367,0.7286,0.6428,-0.9711,0.1982,0.133
3150947,206,133.9,35.0,115.0,0.4133,0.3977,0.8192,-0.828,-0.2103,0.5198
3150947,207,124.8,60.0,95.0,0.7108,0.4947,0.5,-0.4586,-0.213,0.8627
3150947,208,138.8,55.0,155.0,0.5394,0.6165,0.5736,-0.8417,0.4144,0.3462
3150947,209,120.5,55.0,110.0,0.7057,0.4159,0.5736,-0.638,0.021,0.7698
3150947,210,137.0,40.0,140.0,0.4387,0.4698,0.766,-0.8959,0.163,0.4132
3150947,211,144.8,40.0,150.0,0.3707,0.5251,0.766,-0.9284,0.1865,0.3214
3150947,212,137.6,70.0,140.0,0.6331,0.6944,0.342,-0.7142,0.3536,0.604
3150947,213,105.7,40.0,100.0,0.619,0.1734,0.766,-0.7733,-0.0363,0.633
3150947,214,153.5,70.0,145.0,0.4189,0.8412,0.342,-0.8207,0.1895,0.539
3150947,215,165.5,60.0,110.0,0.2171,0.8384,0.5,-0.4489,-0.3691,0.8138
3150947,216,156.9,75.0,135.0,0.3796,0.8882,0.2588,-0.7221,0.1096,0.683
3150947,217,126.6,55.0,95.0,0.6575,0.4885,0.5736,-0.5106,-0.2708,0.816
3150947,218,164.1,70.0,135.0,0.2572,0.9038,0.342,-0.7463,-0.0391,0.6645
