event_id,sta_code,p_polarity,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,sp_ratio,origin_lat,origin_lon,origin_depth_km,horz_uncert_km,vert_uncert_km,event_mag,station_lat,station_lon,station_depth_km,pol_agreement,sp_diff,mech_quality,pol_agreement_weighted
180,OO.A05A.HHZ,1.0,2.818,62.8,22.6,8.9,-0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.97439,-129.97797,-0.0,0.0,,D,0.0
180,OO.A06A.HHZ,1.0,3.942,69.6,334.3,8.5,-0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,D,1.0
180,OO.A07A.HHZ,1.0,3.55,67.6,304.5,8.7,-0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,D,1.0
180,OO.A08A.HHZ,1.0,1.753,49.0,326.5,8.1,-0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,D,1.0
180,OO.A09A.HHZ,1.0,5.872,72.6,292.1,11.7,-0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,D,1.0
180,OO.A10A.HHZ,1.0,3.41,66.9,72.3,8.7,0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,D,0.0
180,OO.A11A.HHZ,1.0,3.249,66.0,267.2,8.8,0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,D,1.0
180,OO.A12A.HHZ,1.0,4.582,71.1,210.2,8.2,-0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,D,1.0
180,OO.A13A.HHZ,-1.0,5.055,72.0,161.8,8.1,0.0,trad_p,,45.951,-129.992,1.93,0.3,0.2,1.0,45.90782,-129.97155,-0.0,1.0,,D,1.0
181,OO.AAS1.HHZ,1.0,2.182,61.0,188.6,9.7,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,C,1.0
181,OO.AAS2.HHZ,1.0,2.596,65.5,214.7,9.8,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,C,1.0
181,OO.ACC1.HHZ,1.0,1.091,39.3,280.0,7.0,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.9547,-130.0089,-0.0,0.0,,C,0.0
181,OO.AEC1.HHZ,-1.0,1.242,42.5,107.7,7.4,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,C,1.0
181,OO.AEC2.HHZ,1.0,2.208,61.3,132.1,9.7,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,C,1.0
181,OO.AEC3.HHZ,1.0,2.271,62.0,145.8,9.7,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,C,1.0
181,OO.AID1.HHZ,1.0,3.308,71.6,156.6,9.8,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,C,1.0
181,OO.A02A.HHZ,-1.0,5.699,78.3,338.3,10.7,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,46.00062,-130.02226,-0.0,0.0,,C,0.0
181,OO.A03A.HHZ,1.0,4.442,76.5,2.2,9.3,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.99292,-129.99278,-0.0,1.0,,C,1.0
181,OO.A04A.HHZ,1.0,5.73,78.3,313.9,10.9,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,C,1.0
181,OO.A05A.HHZ,1.0,2.719,66.8,29.0,9.9,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,C,1.0
181,OO.A06A.HHZ,1.0,3.643,73.5,336.0,9.6,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,C,1.0
181,OO.A07A.HHZ,1.0,3.233,71.2,303.6,9.8,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,C,1.0
181,OO.A08A.HHZ,1.0,1.441,46.9,329.4,8.0,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.96415,-130.0045,-0.0,0.0,,C,0.0
181,OO.A09A.HHZ,1.0,5.575,78.2,290.8,10.1,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,C,1.0
181,OO.A10A.HHZ,1.0,3.574,73.1,76.8,9.6,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,C,0.0
181,OO.A11A.HHZ,1.0,3.037,70.1,262.8,9.9,0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.94959,-130.03398,-0.0,0.0,,C,0.0
181,OO.A12A.HHZ,1.0,4.668,77.1,206.3,9.2,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,C,1.0
181,OO.A14A.HHZ,1.0,5.976,78.5,189.4,12.4,-0.0,trad_p,,45.953,-129.995,1.81,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,C,1.0
182,OO.AAS1.HHZ,1.0,2.413,59.8,189.6,9.1,0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,B,1.0
182,OO.AAS2.HHZ,1.0,2.823,64.2,213.4,9.2,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,B,1.0
182,OO.ACC1.HHZ,1.0,1.152,37.5,268.3,6.7,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.9547,-130.0089,-0.0,0.0,,B,0.0
182,OO.AEC1.HHZ,-1.0,1.258,39.7,118.5,7.0,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,B,1.0
182,OO.AEC2.HHZ,1.0,2.309,58.7,137.5,9.1,0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,B,1.0
182,OO.AEC3.HHZ,1.0,2.419,59.9,150.3,9.1,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,B,1.0
182,OO.AID1.HHZ,1.0,3.485,68.6,159.2,8.9,0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,B,1.0
182,OO.A04A.HHZ,1.0,5.635,73.9,311.7,10.2,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,B,1.0
182,OO.A05A.HHZ,1.0,2.487,60.6,29.9,9.1,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,B,1.0
182,OO.A06A.HHZ,1.0,3.475,68.5,333.4,8.9,0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,B,1.0
182,OO.A07A.HHZ,1.0,3.183,67.0,299.4,9.1,0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,B,1.0
182,OO.A08A.HHZ,1.0,1.302,40.7,321.4,7.1,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.96415,-130.0045,-0.0,0.0,,B,0.0
182,OO.A10A.HHZ,1.0,3.454,68.4,80.1,9.0,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,B,0.0
182,OO.A11A.HHZ,1.0,3.149,66.8,259.0,9.1,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.94959,-130.03398,-0.0,0.0,,B,0.0
182,OO.A12A.HHZ,1.0,4.902,73.3,206.0,8.4,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,B,1.0
182,OO.A13A.HHZ,1.0,5.526,73.8,161.7,9.6,-0.0,trad_p,,45.955,-129.994,1.9,0.3,0.2,1.0,45.90782,-129.97155,-0.0,1.0,,B,1.0
183,OO.AAS1.HHZ,1.0,2.319,58.8,191.9,9.1,0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,B,1.0
183,OO.AAS2.HHZ,1.0,2.776,63.7,216.0,9.2,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,B,1.0
183,OO.ACC1.HHZ,1.0,1.232,39.2,273.6,6.9,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.9547,-130.0089,-0.0,0.0,,B,0.0
183,OO.AEC1.HHZ,-1.0,1.139,37.2,115.4,6.6,0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,B,1.0
183,OO.AEC2.HHZ,1.0,2.175,57.3,137.0,9.0,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,B,1.0
183,OO.AEC3.HHZ,1.0,2.284,58.4,150.6,9.1,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,B,1.0
183,OO.AID1.HHZ,1.0,3.354,67.9,159.8,9.0,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,B,1.0
183,OO.A02A.HHZ,-1.0,5.656,73.9,336.4,10.3,0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,46.00062,-130.02226,-0.0,0.0,,B,0.0
183,OO.A04A.HHZ,1.0,5.767,74.0,312.1,11.0,0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,B,1.0
183,OO.A05A.HHZ,1.0,2.548,61.2,27.1,9.1,0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,B,1.0
183,OO.A06A.HHZ,1.0,3.609,69.2,333.1,8.9,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,B,1.0
183,OO.A07A.HHZ,1.0,3.305,67.6,300.5,9.0,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,B,1.0
183,OO.A08A.HHZ,1.0,1.437,43.5,321.8,7.4,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.96415,-130.0045,-0.0,0.0,,B,0.0
183,OO.A09A.HHZ,1.0,5.682,73.9,289.2,10.5,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,B,1.0
183,OO.A10A.HHZ,1.0,3.399,68.1,78.0,9.0,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,B,0.0
183,OO.A12A.HHZ,1.0,4.837,73.1,207.4,8.4,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,B,1.0
183,OO.A13A.HHZ,1.0,5.396,73.7,162.1,9.0,0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.90782,-129.97155,-0.0,1.0,,B,1.0
183,OO.A14A.HHZ,1.0,6.113,74.1,190.6,12.7,-0.0,trad_p,,45.954,-129.993,1.9,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,B,1.0
187,OO.AAS1.HHZ,1.0,2.413,62.3,189.6,9.5,0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,B,1.0
187,OO.AAS2.HHZ,1.0,2.823,66.7,213.4,9.6,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,B,1.0
187,OO.ACC1.HHZ,1.0,1.152,39.6,268.3,7.0,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.9547,-130.0089,-0.0,0.0,,B,0.0
187,OO.AEC1.HHZ,-1.0,1.258,41.8,118.5,7.3,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,B,1.0
187,OO.AEC2.HHZ,1.0,2.309,61.2,137.5,9.5,0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,B,1.0
187,OO.AEC3.HHZ,1.0,2.419,62.4,150.3,9.5,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,B,1.0
187,OO.AID1.HHZ,1.0,3.485,71.3,159.2,9.4,0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,B,1.0
187,OO.A04A.HHZ,1.0,5.635,76.8,311.7,10.3,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,B,1.0
187,OO.A05A.HHZ,1.0,2.487,63.1,29.9,9.6,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,B,1.0
187,OO.A07A.HHZ,1.0,3.183,69.6,299.4,9.6,0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,B,1.0
187,OO.A08A.HHZ,1.0,1.302,42.8,321.4,7.4,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.96415,-130.0045,-0.0,0.0,,B,0.0
187,OO.A09A.HHZ,1.0,5.573,76.8,288.4,10.0,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,B,1.0
187,OO.A10A.HHZ,1.0,3.454,71.1,80.1,9.4,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,B,0.0
187,OO.A11A.HHZ,1.0,3.149,69.4,259.0,9.6,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,B,1.0
187,OO.A12A.HHZ,1.0,4.902,76.2,206.0,8.8,-0.0,trad_p,,45.955,-129.994,1.84,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,B,1.0
190,OO.AAS1.HHZ,1.0,2.402,60.9,187.8,9.3,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,D,1.0
190,OO.AAS2.HHZ,1.0,2.782,65.0,212.1,9.4,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,D,1.0
190,OO.ACC1.HHZ,1.0,1.075,36.9,268.2,6.6,0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,D,1.0
190,OO.AEC1.HHZ,-1.0,1.327,42.3,116.9,7.3,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,D,1.0
190,OO.AEC2.HHZ,1.0,2.362,60.5,136.1,9.3,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.9397,-129.9738,-0.0,0.0,,D,0.0
190,OO.AEC3.HHZ,1.0,2.458,61.5,148.7,9.3,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.9361,-129.9785,-0.0,0.0,,D,0.0
190,OO.AID1.HHZ,1.0,3.513,70.1,158.0,9.2,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.9257,-129.978,-0.0,0.0,,D,0.0
190,OO.A04A.HHZ,-1.0,5.578,75.3,312.3,9.9,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.98874,-130.04839,-0.0,0.0,,D,0.0
190,OO.A05A.HHZ,1.0,2.526,62.3,31.4,9.3,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.97439,-129.97797,-0.0,0.0,,D,0.0
190,OO.A06A.HHZ,1.0,3.441,69.7,334.5,9.2,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,D,1.0
190,OO.A07A.HHZ,1.0,3.116,67.9,300.1,9.4,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,D,1.0
190,OO.A08A.HHZ,1.0,1.255,40.7,324.2,7.1,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,D,1.0
190,OO.A09A.HHZ,-1.0,5.5,75.3,288.7,9.6,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.97084,-130.06239,-0.0,0.0,,D,0.0
190,OO.A10A.HHZ,1.0,3.53,70.2,80.3,9.2,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,D,0.0
190,OO.A11A.HHZ,1.0,3.073,67.7,258.7,9.4,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,D,1.0
190,OO.A12A.HHZ,1.0,4.869,74.6,205.2,8.6,-0.0,trad_p,,45.955,-129.995,1.87,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,D,1.0
194,OO.AAS1.HHZ,1.0,1.224,44.9,199.2,6.8,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.9336,-129.9992,-0.0,0.0,,C,0.0
194,OO.AAS2.HHZ,-1.0,1.924,60.7,233.9,8.3,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,C,1.0
194,OO.ACC1.HHZ,1.0,1.656,54.6,315.9,7.7,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,C,1.0
194,OO.AEC1.HHZ,-1.0,1.269,46.0,60.6,6.9,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,C,1.0
194,OO.AEC2.HHZ,1.0,1.633,54.1,107.0,7.7,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,C,1.0
194,OO.AEC3.HHZ,1.0,1.486,50.8,126.2,7.3,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,C,1.0
194,OO.AID1.HHZ,1.0,2.382,66.5,148.7,8.6,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,C,1.0
194,OO.A04A.HHZ,1.0,6.515,82.5,319.8,12.0,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,C,1.0
194,OO.A06A.HHZ,1.0,4.601,80.7,340.2,8.3,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,C,1.0
194,OO.A07A.HHZ,1.0,3.931,78.8,315.2,8.3,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,C,1.0
194,OO.A08A.HHZ,1.0,2.383,66.5,340.1,8.6,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,C,1.0
194,OO.A09A.HHZ,1.0,6.072,82.4,299.4,11.7,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,C,1.0
194,OO.A10A.HHZ,1.0,3.858,78.4,61.9,8.4,0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,C,0.0
194,OO.A11A.HHZ,1.0,3.153,74.2,281.4,8.6,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,C,1.0
194,OO.A12A.HHZ,1.0,3.84,78.3,214.0,8.4,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.91537,-130.02177,-0.0,0.0,,C,0.0
194,OO.A14A.HHZ,1.0,5.007,81.8,192.1,8.3,-0.0,trad_p,,45.944,-129.994,1.73,0.3,0.2,1.0,45.89997,-130.00757,-0.0,0.0,,C,0.0
195,OO.AAS1.HHZ,1.0,1.543,43.5,195.1,6.2,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,D,1.0
195,OO.AAS2.HHZ,-1.0,2.138,54.4,226.6,7.1,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.9338,-130.0141,-0.0,0.0,,D,0.0
195,OO.ACC1.HHZ,1.0,1.435,41.3,306.6,6.0,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,D,1.0
195,OO.AEC1.HHZ,-1.0,1.143,35.3,75.3,5.4,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,D,1.0
195,OO.AEC2.HHZ,1.0,1.76,48.0,117.5,6.6,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.9397,-129.9738,-0.0,0.0,,D,0.0
195,OO.AEC3.HHZ,1.0,1.705,46.8,135.3,6.5,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.9361,-129.9785,-0.0,0.0,,D,0.0
195,OO.AID1.HHZ,-1.0,2.672,60.0,152.4,7.2,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,D,1.0
195,OO.A03A.HHZ,1.0,5.107,70.6,1.1,7.4,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.99292,-129.99278,-0.0,0.0,,D,0.0
195,OO.A04A.HHZ,1.0,6.263,71.2,317.8,12.5,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,D,1.0
195,OO.A07A.HHZ,1.0,3.702,67.0,311.5,7.2,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,D,1.0
195,OO.A08A.HHZ,1.0,2.073,53.7,336.9,7.1,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,D,1.0
195,OO.A09A.HHZ,1.0,5.915,71.1,296.6,11.7,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,D,1.0
195,OO.A10A.HHZ,1.0,3.712,67.0,66.4,7.2,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,D,0.0
195,OO.A11A.HHZ,1.0,3.105,64.0,275.3,7.3,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,D,1.0
195,OO.A12A.HHZ,1.0,4.121,68.7,211.4,7.1,-0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,D,1.0
195,OO.A14A.HHZ,1.0,5.334,70.8,191.3,8.3,0.0,trad_p,,45.947,-129.994,1.96,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,D,1.0
196,OO.AAS1.HHZ,1.0,1.543,50.6,195.1,7.3,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.9336,-129.9992,-0.0,0.0,,B,0.0
196,OO.AAS2.HHZ,-1.0,2.138,62.2,226.6,8.2,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,B,1.0
196,OO.ACC1.HHZ,1.0,1.435,48.2,306.6,7.1,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,B,1.0
196,OO.AEC1.HHZ,-1.0,1.143,41.8,75.3,6.6,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,B,1.0
196,OO.AEC2.HHZ,1.0,1.76,55.4,117.5,7.7,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,B,1.0
196,OO.AEC3.HHZ,1.0,1.705,54.2,135.3,7.6,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,B,1.0
196,OO.AID1.HHZ,1.0,2.672,68.0,152.4,8.4,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,B,1.0
196,OO.A02A.HHZ,1.0,6.35,80.5,339.9,11.9,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,46.00062,-130.02226,-0.0,1.0,,B,1.0
196,OO.A03A.HHZ,1.0,5.107,79.9,1.1,8.2,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.99292,-129.99278,-0.0,1.0,,B,1.0
196,OO.A04A.HHZ,1.0,6.263,80.5,317.8,11.8,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,B,1.0
196,OO.A05A.HHZ,1.0,3.288,73.2,22.1,8.5,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,B,1.0
196,OO.A06A.HHZ,1.0,4.289,78.1,338.7,8.1,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,B,1.0
196,OO.A07A.HHZ,1.0,3.702,75.6,311.5,8.3,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,B,1.0
196,OO.A08A.HHZ,1.0,2.073,61.5,336.9,8.2,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,B,1.0
196,OO.A09A.HHZ,1.0,5.915,80.4,296.6,11.1,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,B,1.0
196,OO.A10A.HHZ,1.0,3.712,75.7,66.4,8.3,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,B,0.0
196,OO.A11A.HHZ,1.0,3.105,72.2,275.3,8.5,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,B,1.0
