event_id,strike,dip,rake,quality,fault_plane_uncertainty,aux_plane_uncertainty,num_p_pol,num_sp_ratios,polarity_misfit,prob_mech,sta_distribution_ratio,sp_misfit,mult_solution_flag,time,magnitude,origin_lat,origin_lon,origin_depth_km,horz_uncert_km,vert_uncert_km
163,202.8,24.4,-31.3,C,36.2,35.6,36,32,16.4,61.8,51.0,-64.3,False,2015-02-17 10:14:21,1.0,45.943,-130.020167,0.91,0.3,0.2
1634,156.9,38.7,160.8,B,15.5,35.4,20,17,9.1,72.8,81.7,-33.0,False,2015-03-02 22:37:12,1.0,45.98,-130.007,1.4,0.3,0.2
1635,88.6,77.3,-141.1,B,34.9,13.9,18,15,5.1,76.6,90.7,-10.5,False,2015-03-15 22:07:18,1.0,45.974,-129.999,3.1,0.3,0.2
1636,146.4,47.9,70.0,A,12.7,12.1,20,17,11.4,100.0,72.0,-44.3,False,2015-03-04 15:23:44,1.0,45.976,-130.003,1.5,0.3,0.2
1637,51.9,26.1,-128.1,D,47.3,46.7,19,16,27.7,41.6,45.5,-77.0,False,2015-03-25 11:34:44,1.0,45.945,-129.988,1.2,0.3,0.2
1638,7.9,74.0,124.6,A,8.7,10.3,20,19,0.0,100.0,76.5,-35.4,False,2015-03-07 11:44:34,1.0,45.974,-130.003,1.4,0.3,0.2
1639,357.0,40.3,118.0,A,13.8,13.3,19,17,0.0,100.0,81.8,-21.0,False,2015-03-03 03:09:36,1.0,45.983,-130.012,1.4,0.3,0.2
1641,300.5,29.2,-139.9,A,23.4,18.2,18,17,7.2,90.6,73.1,-25.0,False,2015-03-06 01:07:32,1.0,45.925,-129.982,0.8,0.3,0.2
1640,171.5,79.9,146.9,B,20.6,36.9,21,20,0.0,67.6,74.9,-23.5,False,2015-03-15 20:00:24,1.0,45.96,-129.994,1.1,0.3,0.2
1642,294.7,42.4,-77.0,B,15.2,13.9,18,17,0.0,100.0,45.4,-71.0,False,2015-03-22 01:23:08,1.0,45.947,-130.004,1.2,0.3,0.2
1643,207.1,27.5,-61.2,B,17.0,14.0,20,19,0.0,100.0,45.9,-105.2,False,2015-03-08 02:05:07,1.0,45.971,-129.999,1.8,0.3,0.2
1644,298.3,63.7,-108.7,D,46.4,42.0,19,18,26.9,32.2,85.8,-11.0,False,2015-02-05 08:20:26,1.0,45.974,-130.014,0.3,0.3,0.2
164,219.7,80.3,-154.0,A,7.6,10.1,39,38,0.0,100.0,71.5,-33.3,False,2015-03-13 03:59:11,1.0,45.9425,-129.989167,0.51,0.3,0.2
1646,156.7,43.8,-122.5,C,13.6,14.1,19,17,20.9,100.0,74.6,-42.2,False,2015-03-29 12:30:48,1.0,45.968,-129.997,1.3,0.3,0.2
1647,2.3,44.5,120.8,A,13.5,13.1,19,18,10.4,100.0,88.6,-14.2,False,2015-03-04 21:01:44,1.0,45.986,-130.01,1.3,0.3,0.2
1645,123.9,47.7,-168.2,C,20.5,11.7,21,20,0.0,100.0,33.9,-105.3,False,2015-04-01 02:15:36,1.0,45.955,-129.99,1.7,0.3,0.2
1648,314.7,47.9,-128.8,B,31.7,30.8,21,20,20.0,66.4,43.0,-93.6,False,2015-04-06 04:58:26,1.0,45.944,-129.988,1.2,0.3,0.2
1649,69.3,84.3,-169.5,B,30.0,16.1,20,19,0.0,81.3,50.0,-90.3,False,2015-03-21 18:47:40,1.0,45.97,-130.004,1.8,0.3,0.2
1651,93.9,35.0,-89.3,D,34.0,57.1,19,17,6.5,48.0,75.5,-15.1,False,2015-03-24 01:59:31,1.0,45.948,-129.993,0.4,0.3,0.2
1652,251.1,76.9,171.2,A,18.8,17.5,19,18,0.0,99.8,80.6,-15.3,False,2015-03-09 09:15:36,1.0,45.924,-129.982,0.7,0.3,0.2
1650,299.6,78.2,-115.7,A,15.4,10.6,24,21,0.0,97.6,55.5,-61.1,False,2015-03-11 03:28:11,1.0,45.935,-129.98,1.6,0.3,0.2
1653,170.6,85.1,142.4,C,21.7,38.3,18,17,7.5,59.2,81.2,-22.7,False,2015-03-08 01:08:20,1.0,45.965,-129.997,1.1,0.3,0.2
165,285.0,35.1,-100.7,D,36.4,57.6,37,36,35.2,53.4,71.0,-23.7,False,2015-03-30 10:04:05,1.0,45.942667,-129.989333,0.49,0.3,0.2
1654,125.3,56.3,-162.2,D,34.4,40.4,20,19,30.9,55.2,46.1,-80.5,False,2015-04-17 21:52:27,1.0,45.95,-130.024,1.2,0.3,0.2
1655,155.6,49.2,74.8,D,19.3,18.7,19,17,37.8,100.0,57.4,-90.7,False,2015-03-04 00:21:39,1.0,45.976,-130.006,1.7,0.3,0.2
1656,116.2,48.2,-163.8,C,35.5,39.1,19,18,23.0,50.4,33.5,-89.8,False,2015-03-04 15:35:33,1.0,45.941,-130.023,1.4,0.3,0.2
1657,82.2,68.0,177.3,B,35.8,18.6,19,18,0.0,70.0,66.8,-55.1,False,2015-03-31 15:41:12,1.0,45.975,-129.999,2.5,0.3,0.2
1658,188.2,56.8,-136.2,A,20.6,24.0,20,19,0.0,85.9,53.9,-73.1,False,2015-02-16 16:38:35,1.0,45.929,-129.979,1.4,0.3,0.2
1659,320.4,56.8,-131.3,B,10.8,13.9,19,19,17.2,100.0,48.3,-81.9,False,2015-03-24 19:05:19,1.0,45.932,-129.973,1.6,0.3,0.2
1661,301.3,87.4,-140.3,D,46.2,43.6,20,18,0.0,28.2,88.2,1.7,False,2015-02-13 08:35:30,1.0,45.983,-130.006,1.2,0.3,0.2
1660,161.7,65.2,-123.0,A,10.1,11.8,20,20,0.0,100.0,67.1,-56.0,False,2015-03-24 15:41:48,1.0,45.968,-129.999,1.4,0.3,0.2
1662,105.2,37.2,-106.7,C,31.7,22.5,20,20,23.5,77.4,45.6,-79.1,False,2015-04-01 20:01:37,1.0,45.947,-129.985,1.5,0.3,0.2
1663,211.2,34.4,156.1,C,9.1,9.1,19,17,25.3,100.0,91.1,-11.5,False,2015-03-16 07:10:51,1.0,45.971,-130.005,3.4,0.3,0.2
1664,261.3,73.0,156.5,B,39.8,19.3,19,17,9.7,62.6,91.0,-3.7,False,2015-02-23 04:13:46,1.0,45.976,-129.998,1.1,0.3,0.2
1665,76.9,38.8,133.5,C,26.2,31.8,19,18,28.8,72.8,49.5,-67.9,False,2015-03-24 19:00:34,1.0,45.949,-129.987,1.2,0.3,0.2
1666,34.4,52.1,159.5,B,25.0,20.6,19,18,18.7,91.5,74.2,-18.6,False,2015-03-01 22:51:25,1.0,45.951,-129.992,0.7,0.3,0.2
1668,5.5,36.3,124.7,B,17.2,15.6,18,14,15.4,100.0,88.0,-17.9,False,2015-02-17 15:25:11,1.0,45.983,-130.013,1.3,0.3,0.2
1667,158.6,34.1,-38.4,B,33.1,16.6,19,19,16.2,81.0,47.1,-60.3,False,2015-03-07 12:07:04,1.0,45.932,-130.018,1.3,0.3,0.2
166,224.2,47.7,-56.3,B,17.2,22.0,47,40,0.0,85.9,44.6,-78.7,False,2015-03-21 03:00:02,1.0,45.937167,-129.981,1.46,0.3,0.2
1669,338.2,33.7,94.3,A,17.0,16.3,18,18,0.0,100.0,55.3,-84.8,False,2015-02-11 15:57:42,1.0,45.976,-130.01,1.8,0.3,0.2
1671,126.4,69.5,-124.7,C,26.2,35.0,19,16,15.3,77.2,35.0,-95.7,False,2015-04-08 08:00:40,1.0,45.946,-130.025,1.8,0.3,0.2
1670,268.5,72.7,-160.7,B,38.1,18.3,20,16,0.0,67.2,78.0,-35.9,False,2015-03-09 08:01:45,1.0,45.978,-130.004,1.4,0.3,0.2
1672,82.9,59.4,119.3,B,36.7,15.3,18,15,10.3,68.6,78.9,-32.7,False,2015-03-30 11:27:45,1.0,45.98,-130.011,2.8,0.3,0.2
1673,349.0,33.5,-163.0,C,20.3,48.2,19,15,13.0,50.5,43.3,-90.0,False,2015-02-27 13:06:11,1.0,45.979,-130.003,2.3,0.3,0.2
1674,156.5,30.2,133.6,D,20.2,44.9,18,17,34.4,50.4,53.0,-85.3,False,2015-03-30 09:52:02,1.0,45.974,-130.0,1.7,0.3,0.2
167,51.1,51.4,-156.5,A,12.7,9.6,36,35,11.4,100.0,52.5,-65.1,False,2015-03-16 19:40:21,1.0,45.940667,-130.011333,0.46,0.3,0.2
1677,108.6,77.7,156.3,C,23.6,43.1,19,15,15.8,55.0,60.1,-50.1,False,2015-02-28 05:11:48,1.0,45.951,-130.028,0.8,0.3,0.2
1676,131.5,45.9,-90.2,C,32.5,45.2,19,14,18.7,65.0,48.0,-87.4,False,2015-03-17 14:30:01,1.0,45.936,-129.982,1.0,0.3,0.2
1675,258.0,17.8,-18.2,B,33.0,26.1,19,19,15.1,70.0,64.5,-50.8,False,2015-02-18 06:40:43,1.0,45.948,-130.009,0.2,0.3,0.2
1678,359.9,34.8,100.6,A,14.6,13.2,20,19,0.0,100.0,78.3,-24.4,False,2015-04-01 21:07:06,1.0,45.964,-129.998,1.1,0.3,0.2
1679,101.5,43.8,-131.5,A,8.7,14.1,19,16,7.5,95.5,61.7,-42.0,False,2015-02-20 03:07:09,1.0,45.939,-129.986,0.6,0.3,0.2
1683,97.6,56.7,-171.3,D,34.3,46.5,13,12,29.9,45.2,33.4,-86.5,False,2015-03-28 23:21:34,1.0,45.938,-129.989,1.3,0.3,0.2
1680,200.3,63.8,139.8,B,33.4,24.6,20,19,18.2,82.2,54.0,-69.9,False,2015-03-16 01:55:04,1.0,45.943,-129.987,0.9,0.3,0.2
1681,312.7,52.1,133.4,A,13.8,13.4,20,19,0.0,100.0,55.2,-64.8,False,2015-03-17 19:52:59,1.0,45.949,-130.026,1.0,0.3,0.2
1682,274.4,62.7,111.6,D,37.8,39.7,20,20,8.0,48.6,65.3,-64.9,False,2015-03-04 08:38:13,1.0,45.983,-130.003,2.6,0.3,0.2
168,51.1,47.2,-153.3,A,13.7,10.6,37,32,12.6,100.0,55.1,-58.8,False,2015-03-26 01:14:18,1.0,45.939833,-130.010667,0.49,0.3,0.2
1684,209.1,43.6,-76.6,B,18.1,28.6,42,42,9.3,85.7,42.0,-93.1,False,2015-02-17 08:27:44,1.0,45.937,-129.98,1.4,0.3,0.2
1686,95.8,58.4,-88.9,C,22.8,19.0,42,42,5.6,99.4,38.2,-107.5,False,2015-03-22 16:12:57,1.0,45.952,-129.986,1.7,0.3,0.2
1687,267.8,6.4,37.3,A,24.0,24.2,42,42,9.7,83.8,55.0,-81.4,False,2015-03-24 15:55:50,1.0,45.942,-130.018,0.7,0.3,0.2
1688,285.5,37.2,-79.7,C,20.5,25.1,42,41,0.8,99.2,34.4,-138.3,False,2015-03-20 13:37:33,1.0,45.953,-129.987,1.7,0.3,0.2
1689,272.1,31.7,-91.6,C,17.4,22.2,42,42,0.0,100.0,37.1,-110.0,False,2015-03-20 13:30:38,1.0,45.952,-129.986,1.7,0.3,0.2
1685,0.9,52.4,-114.9,B,6.9,8.4,42,42,0.0,100.0,46.0,-77.9,False,2015-03-29 08:16:28,1.0,45.939,-129.981,1.5,0.3,0.2
169,205.1,49.6,-137.4,A,13.6,22.4,37,30,0.0,90.8,71.3,-18.1,False,2015-03-31 13:43:45,1.0,45.944167,-129.989333,0.51,0.3,0.2
1694,288.3,27.1,-72.8,A,21.0,23.1,41,41,0.0,100.0,63.5,-51.6,False,2015-04-02 02:21:19,1.0,45.961,-129.997,1.3,0.3,0.2
1693,296.6,59.9,-149.4,B,16.7,25.5,42,42,0.0,82.1,45.8,-70.2,False,2015-03-20 03:05:29,1.0,45.936,-130.02,1.2,0.3,0.2
1695,289.6,40.6,-80.1,C,21.2,25.3,41,40,0.0,97.0,34.4,-132.6,False,2015-03-15 03:34:30,1.0,45.953,-129.987,1.7,0.3,0.2
1690,108.6,20.9,-143.8,B,21.8,23.7,49,49,9.8,98.0,49.7,-84.6,False,2015-03-27 00:28:51,1.0,45.942,-130.02,0.9,0.3,0.2
1691,317.7,69.5,83.2,B,30.1,25.6,49,49,0.0,76.8,73.3,-14.4,False,2015-02-11 15:22:08,1.0,45.95,-129.996,0.4,0.3,0.2
1692,293.4,85.4,-135.5,A,17.5,8.5,49,49,0.0,93.2,53.9,-73.3,False,2015-02-19 03:30:55,1.0,45.933,-129.977,1.5,0.3,0.2
1697,158.7,20.4,112.7,A,21.3,24.0,48,48,0.0,88.1,75.4,-22.7,False,2015-03-15 13:25:29,1.0,45.95,-129.996,0.4,0.3,0.2
1698,101.2,58.3,-96.3,C,26.2,20.8,42,42,0.0,95.0,37.7,-109.0,False,2015-03-06 07:13:55,1.0,45.954,-129.987,1.7,0.3,0.2
170,10.0,34.1,-134.0,A,14.6,17.8,47,41,0.0,100.0,51.8,-75.5,False,2015-03-13 01:50:02,1.0,45.931667,-129.9775,1.56,0.3,0.2
1699,102.6,49.7,-95.9,C,25.2,21.5,48,48,0.0,95.6,38.2,-109.0,False,2015-03-22 17:01:02,1.0,45.953,-129.986,1.7,0.3,0.2
1696,292.2,29.5,-68.7,A,23.5,25.6,48,48,0.0,99.0,62.4,-56.7,False,2015-03-30 02:45:28,1.0,45.963,-129.997,1.4,0.3,0.2
1700,214.0,45.5,-68.2,B,18.7,30.6,49,49,9.3,80.5,42.0,-90.7,False,2015-02-21 16:59:39,1.0,45.937,-129.98,1.4,0.3,0.2
1701,215.1,45.3,-71.3,B,19.7,27.5,42,42,9.3,85.4,42.1,-97.6,False,2015-03-21 05:36:01,1.0,45.937,-129.98,1.4,0.3,0.2
1704,178.8,21.1,149.4,B,30.7,34.8,41,41,15.3,68.2,74.0,-15.6,False,2015-02-12 04:33:34,1.0,45.95,-129.996,0.4,0.3,0.2
1703,291.7,70.5,-150.0,B,18.5,29.1,40,40,0.0,78.8,44.6,-73.0,False,2015-03-30 04:25:08,1.0,45.935,-130.019,1.2,0.3,0.2
1702,114.0,21.5,-138.9,B,22.4,24.2,49,47,10.9,97.9,48.5,-77.4,False,2015-04-06 04:53:15,1.0,45.943,-130.02,1.0,0.3,0.2
1706,129.7,43.4,-120.2,B,10.7,10.7,49,49,9.4,100.0,40.7,-89.8,False,2015-03-25 18:48:27,1.0,45.941,-130.021,1.1,0.3,0.2
1705,181.7,20.3,150.5,D,38.5,42.1,49,49,17.8,49.6,74.5,-23.2,False,2015-03-08 08:12:49,1.0,45.95,-129.996,0.4,0.3,0.2
1707,114.3,22.0,-134.2,B,22.0,23.8,42,42,10.4,99.1,46.0,-92.5,False,2015-03-30 16:38:31,1.0,45.942,-130.02,1.0,0.3,0.2
171,12.7,38.6,-178.8,A,11.8,5.7,38,34,6.1,100.0,61.8,-53.1,False,2015-03-26 00:51:20,1.0,45.942167,-130.013667,0.51,0.3,0.2
1708,85.5,61.5,-99.2,A,22.0,20.2,42,42,0.0,100.0,59.0,-68.2,False,2015-03-04 21:10:34,1.0,45.96,-129.997,1.4,0.3,0.2
1709,151.1,17.0,112.2,D,37.7,40.2,47,47,16.1,49.0,73.4,-23.2,False,2015-03-04 13:14:38,1.0,45.95,-129.996,0.4,0.3,0.2
1710,144.5,44.3,-153.1,C,32.5,38.3,49,49,0.0,60.9,47.0,-73.7,False,2015-04-13 23:07:44,1.0,45.939,-129.981,1.5,0.3,0.2
1711,94.4,54.9,-91.2,C,22.1,18.6,42,42,0.0,99.6,38.2,-106.8,False,2015-02-25 19:36:26,1.0,45.952,-129.986,1.7,0.3,0.2
1712,118.4,25.5,-132.0,B,21.4,23.4,41,41,10.2,100.0,49.2,-89.1,False,2015-03-29 19:13:01,1.0,45.942,-130.02,0.9,0.3,0.2
1713,120.2,26.8,-139.2,C,34.6,37.5,49,49,9.7,61.3,49.7,-75.3,False,2015-02-10 12:32:49,1.0,45.942,-130.02,0.9,0.3,0.2
1714,97.2,7.9,-144.3,A,20.0,21.7,49,48,9.9,98.2,52.6,-92.1,False,2015-03-26 05:17:14,1.0,45.942,-130.019,0.8,0.3,0.2
1715,143.9,23.4,138.5,B,26.1,30.1,41,41,12.6,89.7,74.6,-28.3,False,2015-02-23 14:12:04,1.0,45.95,-129.996,0.4,0.3,0.2
1716,188.3,22.3,160.6,B,33.2,35.1,42,42,17.8,66.0,74.5,-26.6,False,2015-02-23 07:58:32,1.0,45.95,-129.996,0.4,0.3,0.2
1718,124.6,44.5,-141.5,B,24.7,26.8,42,42,9.6,84.9,49.6,-72.1,False,2015-02-10 20:26:28,1.0,45.942,-130.02,0.9,0.3,0.2
1717,94.5,52.2,-93.5,C,22.5,19.7,48,48,5.7,100.0,38.1,-110.7,False,2015-03-28 18:07:46,1.0,45.952,-129.986,1.7,0.3,0.2
1719,146.9,81.8,95.0,A,18.9,19.4,42,41,10.8,100.0,60.1,-62.5,False,2015-03-31 17:49:59,1.0,45.942,-130.015,0.6,0.3,0.2
1720,113.1,16.0,-131.9,B,25.4,27.9,42,42,9.8,100.0,52.1,-91.0,False,2015-03-30 06:14:09,1.0,45.942,-130.019,0.8,0.3,0.2
172,6.3,41.9,178.2,A,10.6,5.6,49,47,0.0,100.0,59.6,-53.3,False,2015-03-24 10:26:38,1.0,45.941167,-130.012333,0.48,0.3,0.2
1721,85.1,64.5,-102.9,A,24.5,21.8,41,41,0.0,98.8,62.9,-59.5,False,2015-03-20 08:42:59,1.0,45.963,-129.998,1.4,0.3,0.2
1723,91.3,58.1,-117.3,A,18.2,15.0,41,41,0.0,100.0,54.8,-72.2,False,2015-02-28 06:01:48,1.0,45.958,-129.995,1.4,0.3,0.2
1724,131.2,29.3,-74.2,C,14.0,10.2,42,41,0.0,100.0,36.8,-87.4,False,2015-03-11 02:39:47,1.0,45.935,-130.021,1.4,0.3,0.2
1722,331.3,25.4,94.1,A,13.9,19.2,56,56,9.0,96.4,58.0,-62.6,False,2015-03-20 00:54:06,1.0,45.941,-130.012,0.4,0.3,0.2
1725,151.4,19.4,109.8,B,30.3,34.2,55,55,16.0,68.6,73.9,-21.9,False,2015-02-26 08:39:09,1.0,45.95,-129.996,0.4,0.3,0.2
1726,210.1,39.1,-77.4,B,39.9,29.7,56,56,17.5,73.7,46.9,-75.2,False,2015-03-29 12:14:42,1.0,45.939,-129.981,1.5,0.3,0.2
1728,271.5,29.4,-94.7,C,17.9,22.3,48,47,4.3,100.0,37.0,-103.4,False,2015-02-27 07:26:31,1.0,45.952,-129.986,1.7,0.3,0.2
173,191.8,69.4,-168.9,A,7.9,11.8,37,35,3.3,100.0,74.3,-20.4,False,2015-04-01 09:46:32,1.0,45.947167,-129.992333,0.44,0.3,0.2
1727,124.2,44.6,-82.4,B,14.8,8.4,56,56,0.0,100.0,46.2,-72.4,False,2015-03-27 21:56:47,1.0,45.937,-130.02,1.2,0.3,0.2
1729,285.2,36.0,-79.8,C,21.5,25.8,56,56,0.8,98.0,34.0,-141.2,False,2015-03-07 07:38:59,1.0,45.953,-129.987,1.7,0.3,0.2
1731,87.3,64.0,-100.9,B,26.3,24.1,41,41,0.0,99.4,61.4,-60.6,False,2015-04-03 21:02:22,1.0,45.962,-129.997,1.4,0.3,0.2
1730,346.8,81.9,-110.5,B,9.4,10.8,49,49,0.0,100.0,48.2,-102.2,False,2015-04-01 04:13:08,1.0,45.942,-129.981,1.5,0.3,0.2
1732,235.3,13.1,-4.7,B,26.0,25.6,42,42,10.2,84.4,59.1,-57.2,False,2015-02-14 07:16:44,1.0,45.943,-130.017,0.7,0.3,0.2
1734,254.9,10.3,55.9,D,17.9,54.3,42,42,39.9,47.2,43.2,-78.0,False,2015-03-27 12:11:36,1.0,45.943,-129.987,1.5,0.3,0.2
1733,94.9,50.4,-98.4,C,24.0,20.3,56,56,0.0,98.6,36.6,-114.0,False,2015-03-01 05:50:29,1.0,45.953,-129.987,1.7,0.3,0.2
1736,273.7,18.2,35.6,A,18.8,21.4,42,41,9.6,99.8,60.4,-63.5,False,2015-02-11 21:15:33,1.0,45.942,-130.014,0.5,0.3,0.2
1735,131.6,28.4,-104.9,B,11.9,12.2,49,49,17.0,100.0,46.5,-79.8,False,2015-04-02 17:37:03,1.0,45.935,-129.978,1.5,0.3,0.2
1737,132.3,22.7,83.9,A,23.3,23.5,42,42,0.0,87.3,74.1,-19.9,False,2015-03-03 16:14:58,1.0,45.95,-129.996,0.4,0.3,0.2
1738,317.1,70.7,82.5,B,31.5,25.6,45,44,0.0,75.6,71.2,-19.7,False,2015-02-11 09:28:11,1.0,45.95,-129.996,0.4,0.3,0.2
174,205.6,78.0,-149.9,A,13.9,16.9,42,41,0.0,100.0,72.9,-21.5,False,2015-03-16 16:03:26,1.0,45.946667,-129.9935,0.52,0.3,0.2
1739,170.6,18.4,134.4,B,23.1,27.1,41,41,0.0,88.0,73.7,-26.2,False,2015-03-04 22:21:13,1.0,45.95,-129.996,0.4,0.3,0.2
1741,170.7,16.4,98.8,A,16.9,10.7,41,41,0.0,100.0,73.1,-29.0,False,2015-03-13 23:49:36,1.0,45.942,-129.988,0.5,0.3,0.2
1740,180.2,87.4,125.4,C,25.6,21.5,49,48,9.2,89.5,36.8,-103.9,False,2015-04-08 17:49:00,1.0,45.939,-129.985,1.4,0.3,0.2
1742,95.6,65.1,-112.3,A,16.5,14.2,39,39,0.0,100.0,57.1,-68.8,False,2015-03-12 10:08:43,1.0,45.957,-129.995,1.3,0.3,0.2
1743,163.1,22.2,164.2,B,27.2,28.7,42,42,12.6,96.3,74.9,-28.8,False,2015-03-18 12:53:00,1.0,45.95,-129.996,0.3,0.3,0.2
1744,291.4,33.5,-64.6,A,22.4,26.8,42,42,0.0,93.2,59.9,-68.4,False,2015-04-03 19:06:48,1.0,45.965,-129.997,1.5,0.3,0.2
1745,98.5,55.8,-95.5,C,25.0,20.4,49,49,0.0,97.8,36.9,-114.8,False,2015-03-08 06:46:03,1.0,45.953,-129.987,1.6,0.3,0.2
1746,157.3,6.2,-88.9,A,22.6,22.8,42,42,10.1,95.0,59.1,-65.8,False,2015-03-24 03:17:27,1.0,45.943,-130.017,0.7,0.3,0.2
1747,267.9,18.2,35.2,A,19.7,20.1,42,39,9.4,100.0,59.9,-58.0,False,2015-02-14 03:34:26,1.0,45.942,-130.016,0.5,0.3,0.2
1748,297.5,62.8,-150.2,B,20.8,30.4,49,48,0.0,75.0,46.7,-62.3,False,2015-02-13 22:38:43,1.0,45.936,-130.019,1.2,0.3,0.2
1749,146.1,21.6,96.6,A,23.6,25.6,49,49,0.0,85.2,74.1,-17.7,False,2015-03-01 14:48:42,1.0,45.95,-129.996,0.4,0.3,0.2
175,143.7,18.9,98.5,A,20.4,18.0,50,48,0.0,92.2,72.3,-20.9,False,2015-02-22 22:28:12,1.0,45.950333,-129.996667,0.41,0.3,0.2
1752,122.4,41.4,-146.2,B,27.3,31.2,49,49,8.7,83.4,44.2,-75.3,False,2015-02-13 15:10:24,1.0,45.941,-130.021,1.0,0.3,0.2
1751,350.0,41.5,-133.9,B,22.8,24.7,56,54,0.0,77.0,51.1,-64.2,False,2015-02-08 16:34:28,1.0,45.935,-129.979,1.6,0.3,0.2
1753,348.5,81.5,-106.5,A,8.0,9.6,42,42,0.0,100.0,54.0,-73.1,False,2015-03-10 14:32:32,1.0,45.943,-129.981,1.5,0.3,0.2
1750,121.0,44.5,-143.1,C,31.4,41.3,56,56,9.1,74.2,43.5,-79.1,False,2015-02-13 12:13:28,1.0,45.941,-130.02,1.0,0.3,0.2
1754,219.2,77.9,-151.9,A,5.4,9.6,40,40,0.0,100.0,74.2,-19.2,False,2015-03-07 02:42:20,1.0,45.943,-129.988,0.4,0.3,0.2
1755,310.1,43.4,-91.8,B,9.6,21.8,42,42,3.9,94.3,48.1,-74.1,False,2015-03-29 10:07:26,1.0,45.939,-130.02,1.1,0.3,0.2
1756,1.9,81.4,-113.0,A,8.4,9.9,49,48,0.0,100.0,50.7,-65.3,False,2015-02-24 07:35:42,1.0,45.941,-129.982,1.6,0.3,0.2
1757,332.5,50.4,-151.6,A,19.5,27.8,42,42,0.0,87.5,55.2,-68.4,False,2015-02-18 08:14:58,1.0,45.932,-129.977,1.5,0.3,0.2
176,140.6,67.0,-136.9,A,10.5,10.1,45,44,0.0,100.0,70.5,-11.1,False,2015-03-14 05:10:45,1.0,45.950333,-129.996667,0.36,0.3,0.2
1758,341.7,3.9,102.6,A,22.1,22.4,56,56,10.0,94.2,61.7,-60.7,False,2015-03-21 13:41:03,1.0,45.943,-130.016,0.6,0.3,0.2
1760,274.1,6.2,178.5,B,29.5,25.1,55,54,13.3,73.6,72.5,-27.1,False,2015-03-20 09:58:23,1.0,45.942,-129.988,0.5,0.3,0.2
1759,134.3,46.7,-175.2,D,44.3,47.2,63,57,14.1,39.7,47.3,-71.5,False,2015-03-27 01:23:16,1.0,45.939,-129.981,1.5,0.3,0.2
1763,189.7,15.6,112.3,A,16.3,14.0,41,41,0.0,100.0,76.8,-22.2,False,2015-04-01 04:25:26,1.0,45.944,-129.989,0.4,0.3,0.2
1762,347.0,82.3,-109.7,B,8.8,10.3,49,49,0.0,100.0,48.2,-98.3,False,2015-03-25 21:23:59,1.0,45.942,-129.981,1.5,0.3,0.2
1761,351.9,48.7,-136.3,B,37.0,24.1,56,53,0.0,73.3,44.1,-84.8,False,2015-02-27 17:33:04,1.0,45.936,-129.981,1.5,0.3,0.2
1764,189.2,60.7,-175.7,A,8.5,12.9,42,42,0.0,100.0,77.2,-24.2,False,2015-03-08 09:54:17,1.0,45.946,-129.991,0.4,0.3,0.2
1765,67.3,5.2,-169.7,A,21.8,24.7,49,47,9.8,91.6,52.8,-84.6,False,2015-03-17 09:03:53,1.0,45.942,-130.019,0.8,0.3,0.2
1767,115.2,39.1,-106.4,C,28.4,30.6,42,42,22.3,92.9,50.1,-86.8,False,2015-02-21 15:41:53,1.0,45.954,-129.994,1.3,0.3,0.2
1766,119.1,45.1,-148.9,C,40.1,43.5,55,55,9.8,57.7,49.4,-72.8,False,2015-02-04 10:27:36,1.0,45.942,-130.02,0.9,0.3,0.2
177,46.3,46.4,-156.4,A,14.2,11.1,36,31,10.4,100.0,52.6,-68.8,False,2015-03-17 09:48:03,1.0,45.940333,-130.0125,0.51,0.3,0.2
1768,48.3,47.1,-152.2,A,11.5,9.3,48,48,7.7,100.0,53.2,-58.0,False,2015-02-12 22:01:39,1.0,45.94,-130.018,0.7,0.3,0.2
1769,192.1,63.7,-170.8,A,8.4,13.4,56,55,0.0,100.0,77.4,-16.1,False,2015-03-17 15:54:43,1.0,45.947,-129.992,0.4,0.3,0.2
1770,91.1,45.8,151.4,D,34.3,38.9,41,38,25.8,42.8,51.5,-60.4,False,2015-02-10 05:58:04,1.0,45.94,-130.019,0.9,0.3,0.2
1771,4.6,23.5,-87.6,D,39.6,64.7,42,42,41.1,35.8,49.8,-73.2,False,2015-03-31 20:46:48,1.0,45.945,-130.024,1.1,0.3,0.2
1773,195.2,56.0,-162.2,A,11.7,19.5,42,42,0.0,99.4,75.1,-20.3,False,2015-03-26 09:08:49,1.0,45.945,-129.99,0.5,0.3,0.2
1772,319.5,36.2,-77.3,B,9.6,13.9,49,49,0.0,100.0,49.7,-64.9,False,2015-02-10 12:14:10,1.0,45.939,-130.02,1.0,0.3,0.2
1774,86.3,64.4,-101.7,B,29.2,26.5,49,49,0.0,84.8,60.2,-69.4,False,2015-04-05 15:50:11,1.0,45.966,-129.997,1.5,0.3,0.2
1775,338.3,46.9,-173.8,B,24.9,24.3,49,49,16.1,89.2,46.7,-78.0,False,2015-03-10 19:25:23,1.0,45.937,-129.98,1.5,0.3,0.2
1776,212.6,5.4,-29.4,B,28.8,28.8,48,48,10.3,79.4,58.4,-54.5,False,2015-02-08 17:08:41,1.0,45.943,-130.018,0.7,0.3,0.2
1778,120.9,5.2,-122.3,A,24.4,24.3,42,42,10.1,91.0,58.6,-65.8,False,2015-03-26 00:27:55,1.0,45.943,-130.018,0.7,0.3,0.2
