ID YR MO DY HR MIN SEC latitude longitude DEPTH rms nPh Gap
307400115 2023 3 15 22 6 21.337548 46.001101 -130.024928 1.5125 0.276638 20 135.642
307400117 2023 3 15 22 16 25.767055 45.998784 -130.028344 1.42625 0.14364 17 106.738
307400118 2023 3 15 22 36 39.614114 45.921843 -129.995342 1.13875 0.174902 16 70.9476
307400119 2023 3 15 23 3 30.359394 46.003419 -130.024438 1.36875 0.265547 10 169.59
307500000 2023 3 16 0 28 48.907188 46.008054 -130.027356 1.48375 0.304504 14 196.435
307500013 2023 3 16 9 25 36.867445 45.923696 -129.994365 1.08125 0.107503 16 121.246
307500014 2023 3 16 9 27 9.712099 45.923696 -129.994365 1.25375 0.0832522 20 66.1299
307500015 2023 3 16 9 35 4.895097 45.904693 -129.978342 1.0525 0.30048 10 251.839
307500017 2023 3 16 10 2 41.296275 45.919989 -129.989504 1.25375 0.0797195 18 79.9121
307500018 2023 3 16 10 2 53.062068 45.919525 -129.989992 1.2825 0.0697747 15 79.6204
307500020 2023 3 16 10 6 44.214773 45.924624 -130.012862 1.25375 0.0856117 17 140.78
307500021 2023 3 16 10 7 12.75511 45.92277 -130.011891 1.48375 0.246821 23 101.624
307500023 2023 3 16 12 23 19.636015 45.955215 -130.038141 1.31125 0.265462 21 148.797
307500024 2023 3 16 12 23 51.550087 45.964021 -130.024978 1.7425 0.292076 17 71.0919
307500025 2023 3 16 12 24 3.227899 45.954287 -130.040091 1.19625 0.22558 30 188.617
307500027 2023 3 16 12 24 7.459388 45.967729 -129.991845 -0.4425 0.340724 11 150.858
307500034 2023 3 16 13 28 2.928117 45.923233 -129.993879 1.2825 0.11076 26 67.4623
307500050 2023 3 16 21 19 30.03384 45.997857 -130.02347 1.77125 0.156235 12 126.144
307500053 2023 3 16 21 22 26.81846 45.997857 -130.022495 1.36875 0.233053 18 145.799
307500054 2023 3 16 21 22 39.447855 45.996003 -130.022498 1.48375 0.205223 23 72.4389
307500056 2023 3 16 21 23 9.953025 45.99693 -130.023471 1.31125 0.265654 20 76.676
307500058 2023 3 16 21 23 26.171334 46.001565 -130.023465 1.65625 0.15354 11 138.374
307500061 2023 3 16 21 26 4.350359 46.002955 -130.032726 1.5125 0.217627 15 191.789
307500062 2023 3 16 21 26 18.591795 45.998784 -130.023469 1.42625 0.146001 17 96.8082
307500063 2023 3 16 21 26 21.110875 45.998784 -130.028344 1.94375 0.194583 13 106.738
307500069 2023 3 16 23 21 18.249587 45.962167 -129.991856 1.5125 0.161389 22 77.3489
307500070 2023 3 16 23 22 16.06962 45.954751 -129.993818 0.9375 0.154754 15 110.496
307500071 2023 3 16 23 23 16.171208 45.960777 -129.988448 1.25375 0.1604 13 96.3697
307500072 2023 3 16 23 23 26.779638 45.957996 -129.993325 1.65625 0.207093 22 98.2164
307500074 2023 3 16 23 29 39.906978 45.960777 -129.990397 1.48375 0.334703 17 103.369
307500075 2023 3 16 23 40 4.27081 45.938529 -130.020631 1.31125 0.286403 14 181.405
307600027 2023 3 17 4 22 43.317407 45.960777 -129.990397 1.71375 0.150542 19 69.034
307600032 2023 3 17 5 40 23.564807 45.998088 -130.022739 1.29688 0.181609 23 90.2926
307600037 2023 3 17 6 53 17.3512 45.94131 -129.992383 1.48375 0.113959 13 121.483
307600038 2023 3 17 6 58 12.92445 45.969119 -130.029356 0.10375 0.463254 10 145.512
307600041 2023 3 17 7 59 5.829317 45.923233 -129.982196 2.0875 0.195281 12 197.668
307600044 2023 3 17 8 16 45.96399 45.888007 -129.956973 1.1675 0.356633 10 285.007
307600051 2023 3 17 10 8 56.273362 45.90701 -129.970064 0.44875 0.372106 11 312.464
307600053 2023 3 17 10 38 58.057689 46.034937 -129.924888 -0.47125 0.345481 15 298.655
307600057 2023 3 17 14 3 5.598358 46.001101 -130.026878 1.3975 0.184743 19 145.364
307600058 2023 3 17 14 5 3.272518 45.926478 -129.99728 1.48375 0.207888 32 65.0397
307600059 2023 3 17 15 24 28.720666 45.991831 -130.044437 0.4775 0.334803 6 226.592
307600062 2023 3 17 20 17 45.120004 45.924624 -129.999231 0.56375 0.235782 14 120.599
307600073 2023 3 17 22 41 20.697059 46.002492 -130.024439 1.31125 0.199367 18 157.3
307600074 2023 3 17 22 41 29.339594 46.002492 -130.026389 1.42625 0.228379 16 172.867
307600084 2023 3 17 23 53 59.806304 45.972828 -129.963088 -0.47125 0.460389 11 224.666
307600085 2023 3 17 23 59 11.643548 45.965412 -129.994285 1.82875 0.250341 15 83.6881
307700000 2023 3 18 0 2 27.434095 45.971437 -130.011326 0.9375 0.227317 11 183.783
307700001 2023 3 18 0 4 15.973139 45.982561 -129.978171 -0.4425 0.480984 9 223.401
307700002 2023 3 18 0 5 47.863143 45.995539 -129.99569 1.2825 0.38939 8 219.985
307700007 2023 3 18 0 19 6.701553 45.941773 -129.966574 -0.4425 0.477766 6 266.97
307700008 2023 3 18 0 19 50.280815 45.900985 -129.997814 1.0525 0.276432 8 238.171
307700013 2023 3 18 0 43 25.991768 45.944091 -130.019649 1.77125 0.250741 19 108.946
307700016 2023 3 18 0 54 5.743226 45.904229 -130.003161 0.04625 0.410918 11 176.603
307700017 2023 3 18 0 54 50.130165 45.984415 -129.987914 1.2825 0.411849 8 210.876
307700026 2023 3 18 4 53 57.178588 45.934357 -129.9997 0.0175 0.400477 13 183.264
307700030 2023 3 18 9 26 55.729742 45.991599 -130.024697 1.23938 0.147039 20 80.4574
307700032 2023 3 18 10 8 9.870654 45.9135 -129.986597 1.08125 0.17464 16 108.646
307700033 2023 3 18 10 9 44.354083 45.914427 -129.986595 1.02375 0.176094 13 102.978
307700034 2023 3 18 11 5 56.352752 45.920915 -129.993396 1.02375 0.204025 14 74.4284
307700042 2023 3 18 21 49 30.11419 45.930186 -130.013827 1.36875 0.094061 12 145.747
307700046 2023 3 18 22 57 31.935818 45.951043 -130.023048 2.7775 0.308678 12 145.747
307700047 2023 3 18 23 12 32.888741 45.921379 -129.989988 1.3975 0.110133 13 147.264
307800003 2023 3 19 1 4 49.521519 45.982561 -129.999613 1.5125 0.465658 12 164.611
307800006 2023 3 19 4 34 48.436028 45.920915 -129.998264 1.13875 0.105228 17 125.986
307800015 2023 3 19 9 39 13.408183 45.928795 -129.991921 1.7425 0.148926 12 91.1886
307800016 2023 3 19 10 33 32.857292 45.992294 -129.993259 0.33375 0.472048 10 218.148
307800017 2023 3 19 12 24 5.670684 45.943627 -130.007475 2.7775 0.186888 11 174.544
307800021 2023 3 19 14 47 26.0046 45.967497 -129.999397 1.35438 0.160078 22 68.2288
307800035 2023 3 19 21 42 24.854093 45.952433 -130.047886 -0.24125 0.49686 16 202.812
307800041 2023 3 19 21 47 7.897895 45.945945 -130.02549 0.56375 0.481018 13 143.766
307800044 2023 3 19 21 49 57.183343 45.945481 -130.050327 0.7075 0.373897 14 266.595
307800045 2023 3 19 21 50 37.594042 45.952897 -130.05032 0.9375 0.441368 13 205.484
307800052 2023 3 19 21 58 1.176113 45.936675 -130.054717 0.73625 0.462772 13 226.596
307800054 2023 3 19 21 59 29.209839 45.967266 -130.032282 0.56375 0.329809 11 194.732
307800060 2023 3 19 22 3 38.673615 45.957068 -130.056649 0.39125 0.425547 13 232.683
307800064 2023 3 19 22 19 36.971373 46.001101 -130.024928 1.3975 0.146433 13 135.642
307800066 2023 3 19 22 29 57.601462 45.971437 -130.03861 0.4775 0.451334 11 208.302
307900004 2023 3 20 4 6 13.912956 46.01547 -130.099512 -0.24125 0.395111 8 295.604
307900010 2023 3 20 6 10 31.22716 45.910255 -130.009477 -0.3275 0.415389 12 128.24
307900013 2023 3 20 6 35 43.590553 45.920915 -129.984634 1.31125 0.101976 15 173.508
307900026 2023 3 20 9 5 27.108373 45.908401 -129.962761 -0.4425 0.491491 10 288.824
307900030 2023 3 20 9 13 44.982647 45.926941 -129.995819 -0.4425 0.490856 9 141.754
307900051 2023 3 20 9 51 42.84673 45.964021 -130.099026 1.1675 0.468228 11 307.789
307900066 2023 3 20 10 40 49.184958 45.955215 -130.008917 1.88625 0.293917 11 169.539
307900082 2023 3 20 11 5 37.703242 45.956605 -129.995763 -0.4425 0.493574 9 122.205
307900084 2023 3 20 11 7 35.098301 45.939456 -129.973883 -0.01125 0.43329 9 220.058
307900098 2023 3 20 11 32 39.785887 45.910255 -130.013371 -0.3275 0.439006 11 152.594
307900107 2023 3 20 12 29 56.065716 46.007126 -130.031258 1.54125 0.232344 16 202.913
307900129 2023 3 20 13 39 8.941964 45.903303 -130.017761 0.62125 0.4395 12 230.759
307900134 2023 3 20 13 51 6.922747 45.926941 -130.00945 -0.2125 0.364905 11 241.445
307900135 2023 3 20 13 51 51.156836 45.993222 -129.991308 -0.47125 0.465782 10 273.421
307900138 2023 3 20 13 54 17.74444 45.987659 -129.988394 -0.18375 0.314592 9 198.124
307900141 2023 3 20 13 57 32.7997 45.939919 -130.036698 1.1675 0.418186 10 239.141
307900143 2023 3 20 14 10 23.56951 45.93204 -130.054721 0.79375 0.423103 12 248.409
307900147 2023 3 20 14 14 1.608269 45.989977 -129.993751 0.5925 0.43294 9 151.71
307900150 2023 3 20 14 20 31.294101 45.960313 -130.019138 -0.4425 0.487394 9 188.98
307900153 2023 3 20 14 23 16.558273 45.961703 -130.046903 1.19625 0.35782 11 230.891
307900155 2023 3 20 14 32 9.300598 45.951043 -130.023048 0.3625 0.488023 11 216.34
307900168 2023 3 20 14 56 38.154716 45.923233 -129.993879 1.5125 0.14092 15 83.4
307900195 2023 3 20 16 29 10.599811 45.942236 -129.985564 1.88625 0.238627 24 60.5832
307900206 2023 3 20 17 0 50.607067 45.996003 -130.024448 1.71375 0.383508 19 77.688
307900207 2023 3 20 17 2 18.841088 45.983024 -130.022516 1.82875 0.389431 12 114.829
307900208 2023 3 20 17 2 31.05026 46.010835 -130.036129 1.25375 0.489395 22 223.806
307900217 2023 3 20 17 18 35.209792 45.943164 -130.035233 1.31125 0.190676 21 206.825
307900236 2023 3 20 18 24 34.226802 46.008054 -130.042958 1.36875 0.272765 12 226.711
307900292 2023 3 20 21 10 59.660222 45.993685 -130.048334 0.2475 0.432764 11 228.846
307900293 2023 3 20 21 14 49.211854 45.921379 -129.989988 2.0875 0.171999 11 147.264
307900332 2023 3 20 22 58 11.238202 46.006663 -130.02102 0.2475 0.268585 10 173.908
308000008 2023 3 21 0 30 58.988431 45.949884 -130.039365 0.003125 0.485241 10 197.139
308000066 2023 3 21 4 36 54.875752 45.932503 -130.003599 -0.4425 0.449815 12 137.933
308000076 2023 3 21 4 58 40.862922 45.954751 -129.98018 0.1325 0.417252 11 224.485
308000085 2023 3 21 5 23 19.029611 46.027057 -129.929302 2.7775 0.328258 9 313.241
308000121 2023 3 21 9 34 2.690559 45.939919 -130.095131 -0.4425 0.430349 10 312.74
308000135 2023 3 21 10 18 35.613732 45.984879 -129.997172 1.19625 0.332587 12 251.642
308000142 2023 3 21 10 38 8.221801 45.850927 -130.099028 -0.4425 0.397878 7 325.942
308000147 2023 3 21 10 55 48.2964 45.921379 -130.021142 -0.4425 0.382653 14 151.605
308000150 2023 3 21 11 4 52.441489 45.951043 -130.058115 -0.4425 0.379295 11 281.825
308000155 2023 3 21 11 22 24.234053 45.964021 -130.005492 0.1325 0.34213 8 166.973
308000161 2023 3 21 11 33 28.939086 45.951043 -130.040581 -0.4425 0.365692 10 222.616
308000165 2023 3 21 11 36 36.134038 45.993222 -129.989358 -0.47125 0.432944 9 194.322
308000166 2023 3 21 11 37 10.548315 45.960313 -130.079541 0.8225 0.491795 11 318.487
308000182 2023 3 21 11 55 41.072534 45.954287 -130.008918 -0.01125 0.342112 10 169.314
308000184 2023 3 21 11 58 33.832137 45.986269 -129.997657 -0.0975 0.484602 13 154.498
308000188 2023 3 21 12 0 51.228578 45.936675 -130.007973 -0.47125 0.339044 9 207.127
308000212 2023 3 21 12 26 51.608667 46.017787 -129.993697 -0.2125 0.465196 11 297.298
308000229 2023 3 21 12 43 51.200384 45.955215 -130.008917 -0.01125 0.433329 6 287.118
308000237 2023 3 21 12 48 16.747125 45.949189 -129.999673 -0.4425 0.396097 10 235.383
308000240 2023 3 21 12 51 10.32934 45.956142 -130.008915 -0.47125 0.496281 8 275.581
308000245 2023 3 21 13 47 28.531505 46.00898 -130.032231 1.54125 0.347829 11 211.969
308000246 2023 3 21 13 47 39.988177 46.001565 -130.029315 1.54125 0.162256 11 177.14
308000247 2023 3 21 13 47 50.997144 45.998784 -130.023469 1.65625 0.269898 12 96.8082
308000249 2023 3 21 14 26 36.091892 45.918135 -129.992428 1.31125 0.184973 13 157.207
308000251 2023 3 21 15 8 1.411217 45.969119 -130.032279 -0.35625 0.232758 8 143.254
308000252 2023 3 21 15 12 43.316491 46.015933 -129.948841 0.5925 0.322549 9 304.193
308000253 2023 3 21 15 16 27.659332 45.991831 -130.015193 0.0175 0.401501 11 247.295
308000255 2023 3 21 15 17 52.935044 45.949189 -130.040583 -0.0975 0.378894 10 218.076
308000262 2023 3 21 15 29 14.950996 46.034937 -129.932692 -0.47125 0.40006 9 326.239
308000267 2023 3 21 15 43 20.03905 45.962167 -129.980164 0.0175 0.34165 9 229.534
308000268 2023 3 21 15 44 0.285499 45.966338 -130.003052 0.04625 0.262954 11 127.66
308000269 2023 3 21 17 6 20.184771 45.932966 -130.006032 3.38125 0.238414 12 93.7684
308100001 2023 3 22 0 35 5.651078 45.919525 -129.991939 1.5125 0.296075 13 151.669
308100002 2023 3 22 1 19 6.425688 45.945481 -129.991888 -0.4425 0.137206 6 175.43
308100022 2023 3 22 14 50 11.35996 45.949189 -129.980192 0.0175 0.483908 7 114.162
308100027 2023 3 22 23 48 20.095978 45.926941 -129.98803 1.2825 0.250458 14 94.7414
308100028 2023 3 22 23 50 15.081174 45.998784 -130.029318 1.42625 0.290353 15 128.44
308200003 2023 3 23 1 44 4.685093 45.997393 -130.026883 1.5125 0.206383 15 92.9979
308200005 2023 3 23 2 19 52.482882 45.92555 -129.982678 2.00125 0.187778 15 127.237
308200006 2023 3 23 2 22 22.458832 45.920915 -129.981714 2.23125 0.126964 13 230.579
308200008 2023 3 23 6 3 43.066816 45.99971 -130.027367 1.54125 0.139791 13 93.0171
308200013 2023 3 23 8 26 1.534343 45.947335 -130.052273 -0.4425 0.377529 8 289.198
308200016 2023 3 23 8 27 18.09124 45.920915 -129.991449 1.02375 0.177602 13 192.514
308200018 2023 3 23 8 28 41.38221 45.919061 -129.992426 1.19625 0.0757699 16 152.47
308200019 2023 3 23 8 30 4.715303 45.919989 -129.992425 1.19625 0.322888 11 83.5193
308200022 2023 3 23 9 9 54.373828 45.912109 -130.040623 3.1225 0.358027 11 243.457
308200036 2023 3 23 19 19 7.277098 45.921843 -129.995342 1.19625 0.107283 11 129.07
308300004 2023 3 24 5 9 52.416704 45.907938 -129.972008 0.33375 0.282603 15 141.236
308300006 2023 3 24 6 4 46.995254 46.000638 -130.030291 0.73625 0.220224 11 176.183
308300007 2023 3 24 6 41 35.836682 45.920915 -129.988529 1.25375 0.0655702 11 118.591
308300008 2023 3 24 6 42 1.912534 45.921843 -129.987553 1.25375 0.121343 19 81.866
308300009 2023 3 24 6 42 20.493442 45.92277 -129.989498 1.36875 0.223594 20 76.1559
308300013 2023 3 24 7 59 25.24122 45.921843 -129.981712 1.59875 0.0883505 16 185.852
308300015 2023 3 24 9 48 59.6574 45.945481 -129.966565 -0.4425 0.433914 8 262.32
308300034 2023 3 24 15 21 52.205611 45.921843 -130.00313 1.48375 0.202022 20 110.522
308300035 2023 3 24 16 17 51.853529 45.96657 -129.995501 1.64188 0.206197 29 53.2564
308300040 2023 3 24 18 18 17.251541 45.96518 -129.998914 1.41188 0.137486 23 113.249
308300046 2023 3 24 20 5 9.632579 45.924624 -129.980732 1.48375 0.18651 33 157.337
308300047 2023 3 24 20 7 31.507809 45.92277 -129.98171 1.48375 0.103603 23 177.197
308300048 2023 3 24 20 12 29.956169 45.92277 -129.982683 1.36875 0.164729 30 169.467
308300049 2023 3 24 20 27 39.881113 45.92277 -129.98171 1.36875 0.116371 28 177.197
308400002 2023 3 25 1 37 7.649349 45.99693 -130.026396 1.48375 0.179791 13 89.8745
308400003 2023 3 25 1 37 11.844762 45.997857 -130.028345 1.42625 0.29996 13 110.266
308400006 2023 3 25 5 48 36.974 46.009908 -130.041981 1.36875 0.277909 15 229.735
308400018 2023 3 25 9 13 55.545789 45.925087 -129.978297 -0.0975 0.423378 13 223.071
308400022 2023 3 25 12 8 48.803905 45.92277 -129.994366 1.31125 0.12652 10 112.048
308400023 2023 3 25 12 38 11.235691 45.92277 -129.980736 1.36875 0.146031 14 124.106
308400024 2023 3 25 12 49 38.836974 45.919989 -129.98561 1.65625 0.0506135 11 174.672
308400026 2023 3 25 13 18 33.099437 46.000638 -130.020542 1.54125 0.132735 11 119.473
308400027 2023 3 25 13 30 43.770203 45.921843 -129.983659 1.13875 0.127073 29 103.638
308400029 2023 3 25 13 46 31.645661 46.005273 -130.028335 1.94375 0.367995 13 188.468
308400035 2023 3 25 15 6 24.835277 45.920915 -129.992423 1.31125 0.10852 19 74.6331
308400038 2023 3 25 15 15 7.731542 45.918135 -129.986587 1.48375 0.142327 16 96.434
308400042 2023 3 25 15 45 15.204171 45.937601 -130.028423 1.42625 0.30078 17 159.331
308400053 2023 3 25 18 19 13.428499 45.99044 -129.989363 0.39125 0.490035 10 215.797
308400054 2023 3 25 19 29 15.695772 45.920915 -129.990476 1.31125 0.0900166 17 74.7185
308400061 2023 3 25 22 25 33.366949 45.91628 -129.978803 1.25375 0.168174 16 140.771
308400062 2023 3 25 23 0 5.861032 45.988587 -130.037129 1.13875 0.17963 20 113.247
308400065 2023 3 25 23 25 43.890831 45.903303 -129.956447 -0.47125 0.484206 18 283.09
308500003 2023 3 26 2 50 20.293926 46.004345 -130.027361 1.42625 0.157165 9 182.412
308500013 2023 3 26 5 55 36.209776 45.942236 -130.013808 4.07125 0.360965 29 100.863
308500018 2023 3 26 6 10 33.040533 45.969583 -129.976251 1.3975 0.492375 10 152.368
308500022 2023 3 26 7 32 53.628733 46.004345 -130.027361 1.42625 0.204602 10 182.412
308500028 2023 3 26 8 13 18.160341 45.965875 -130.005489 -0.2125 0.44427 10 233.407
308500058 2023 3 26 14 2 40.158338 45.92555 -129.99144 1.48375 0.0893466 16 114.739
308500062 2023 3 26 15 20 32.337684 45.99693 -130.024446 1.25375 0.193792 14 74.0556
308500065 2023 3 26 16 30 43.829752 45.940382 -129.991411 1.54125 0.118122 17 81.8724
308500067 2023 3 26 17 33 40.678005 46.014079 -130.009308 0.0175 0.342077 17 160.468
308500070 2023 3 26 19 2 21.208558 45.956142 -129.989432 1.82875 0.0894526 16 104.653
308500071 2023 3 26 19 20 47.525648 46.022886 -129.905419 0.50625 0.343668 16 299.171
308500072 2023 3 26 19 22 58.971558 46.004345 -129.916209 4.07125 0.287962 14 284.383
308500074 2023 3 26 20 17 1.204736 45.998784 -130.029318 1.48375 0.166764 14 128.44
308500075 2023 3 26 21 13 17.523413 46.000638 -130.025416 1.82875 0.258728 13 126.902
308500079 2023 3 26 23 26 33.446151 45.986733 -129.994244 1.19625 0.218112 13 121.347
308600002 2023 3 27 1 37 27.45661 45.920915 -129.988529 1.02375 0.210311 15 81.2642
308600004 2023 3 27 3 0 26.390963 45.927405 -129.99241 1.13875 0.250611 11 82.9501
308600009 2023 3 27 6 42 31.216971 45.920915 -129.983661 1.19625 0.167293 16 179.177
308600010 2023 3 27 6 47 48.264406 45.927173 -129.996062 1.35438 0.174931 37 99.7974
308600026 2023 3 27 8 57 49.520845 46.000638 -130.031266 1.59875 0.141348 12 178.868
308600031 2023 3 27 9 48 21.457199 45.92277 -129.988525 1.59875 0.490005 16 142.145
308600033 2023 3 27 10 38 40.154884 45.998784 -130.048817 0.33375 0.321091 11 243.656
308600038 2023 3 27 13 3 12.590166 45.991831 -129.985949 0.3625 0.369468 11 247.782
308600039 2023 3 27 13 7 46.295475 45.997393 -129.939143 0.5925 0.372059 9 281.068
308600045 2023 3 27 14 3 12.24082 45.915817 -130.023097 0.9375 0.423687 8 219.562
308600050 2023 3 27 21 4 47.600384 45.920915 -129.988529 1.65625 0.188769 16 81.2642
308600051 2023 3 27 21 5 54.205106 45.926478 -129.990465 2.57625 0.215582 15 98.2019
308700024 2023 3 28 16 2 13.349943 45.912109 -129.991953 1.5125 0.279984 13 114.97
308700025 2023 3 28 16 48 30.627376 45.966338 -130.017668 -0.24125 0.275217 9 113.953
308700028 2023 3 28 18 57 42.693749 45.915354 -129.978805 1.08125 0.449352 10 162.932
308700037 2023 3 28 21 45 39.605486 45.923696 -129.983655 1.36875 0.0971479 13 152.354
308800012 2023 3 29 8 57 50.970877 45.914658 -130.020421 -0.025625 0.328895 22 237.479
308800034 2023 3 29 15 17 4.46398 45.958922 -130.069312 1.19625 0.267082 8 274.619
308800041 2023 3 29 16 12 12.979038 45.9135 -129.964208 -0.47125 0.363147 12 236.313
308800052 2023 3 29 19 47 56.039201 45.983024 -130.013744 0.27625 0.424195 12 225.074
308800053 2023 3 29 19 48 40.01806 45.952897 -129.94122 -0.0975 0.366142 10 262.607
308800054 2023 3 29 19 53 25.111442 45.971437 -129.966502 1.2825 0.408978 11 229.398
308800058 2023 3 29 19 56 23.705763 45.951043 -129.945122 -0.2125 0.371746 10 242.129
308800061 2023 3 29 19 58 0.761063 45.932503 -129.966596 -0.4425 0.448254 12 165.417
308800062 2023 3 29 19 58 31.003968 45.965412 -129.998182 1.48375 0.0876674 18 137.964
308800064 2023 3 29 19 59 50.006292 45.986269 -129.995707 1.0525 0.476484 9 287.79
308800066 2023 3 29 20 3 31.496354 45.973291 -129.970396 0.1325 0.28038 10 210.569
308800067 2023 3 29 20 4 10.192608 45.935052 -129.967807 -0.485625 0.289458 11 228.478
308800069 2023 3 29 20 4 53.208334 45.932503 -129.968543 -0.4425 0.326255 10 211.858
308800071 2023 3 29 20 6 2.62648 45.932503 -129.947121 -0.0975 0.379198 13 267.512
308800075 2023 3 29 20 9 44.470843 45.992294 -129.991309 0.67875 0.383916 10 196.504
308800077 2023 3 29 20 10 56.614631 45.932503 -129.968543 -0.3275 0.431826 12 211.858
308800078 2023 3 29 20 11 41.816144 45.934357 -129.970487 -0.4425 0.461779 10 234.662
308800080 2023 3 29 20 51 13.860526 45.962631 -129.999162 1.31125 0.0815865 13 86.4312
308800081 2023 3 29 21 10 7.990042 45.963558 -129.993314 1.82875 0.154274 18 173.863
308800082 2023 3 29 21 15 13.558977 45.960313 -129.991859 1.2825 0.142166 15 100.826
308800088 2023 3 29 21 47 47.412278 45.962631 -129.990393 1.48375 0.0815449 15 171.462
308800089 2023 3 29 21 48 46.639763 46.034937 -129.917083 -0.47125 0.334846 13 325.598
308800091 2023 3 29 21 56 3.552825 45.953361 -129.99723 2.23125 0.160149 17 103.173
308800095 2023 3 29 22 21 29.958155 45.996234 -130.024691 1.09563 0.166061 36 78.5892
308800096 2023 3 29 22 21 41.086534 46.002492 -130.026389 1.25375 0.132992 14 172.867
308800101 2023 3 29 22 34 24.491815 45.895887 -129.995391 -0.47125 0.490038 9 241.432
308800105 2023 3 29 22 48 9.058666 45.998552 -130.023713 1.15313 0.217054 36 93.1794
308800107 2023 3 29 22 49 33.783178 45.992294 -130.008856 1.54125 0.147858 16 122.917
308800110 2023 3 29 23 3 49.8974 45.965412 -129.993311 1.54125 0.141029 11 139.14
308900005 2023 3 30 0 9 4.260304 45.99693 -130.025421 1.31125 0.216731 19 81.3357
308900006 2023 3 30 0 9 41.467287 45.988587 -129.992291 0.85125 0.452385 10 174.369
308900013 2023 3 30 1 4 26.3694 45.927405 -129.994358 0.67875 0.119642 12 139.367
308900016 2023 3 30 1 28 3.831931 45.971901 -130.029353 0.33375 0.423379 9 206.457
308900019 2023 3 30 1 48 9.773595 45.998552 -130.023226 1.06688 0.196167 35 94.4613
308900029 2023 3 30 5 4 0.855623 46.00898 -130.034181 1.36875 0.193371 15 215.463
308900041 2023 3 30 5 27 34.258031 45.915354 -129.992434 1.31125 0.236855 17 96.9422
308900056 2023 3 30 5 40 52.429031 45.974682 -129.977701 -0.01125 0.468822 11 198.845
308900057 2023 3 30 5 41 4.415667 45.955215 -129.994305 1.19625 0.364612 8 160.053
308900073 2023 3 30 5 47 17.633328 45.989514 -129.99034 0.62125 0.494784 9 186.3
308900079 2023 3 30 6 36 39.941136 45.898668 -130.008036 -0.41375 0.316928 6 302.227
308900081 2023 3 30 7 59 3.818397 45.921379 -129.989988 1.5125 0.245332 13 147.264
308900083 2023 3 30 8 30 55.100309 45.989977 -130.009347 3.1225 0.493921 17 70.3386
308900084 2023 3 30 8 31 44.081466 46.001101 -130.007379 1.5125 0.473496 14 124.561
308900102 2023 3 30 10 19 31.826437 45.974682 -129.972829 0.73625 0.468615 10 158.972
308900153 2023 3 30 15 27 40.779426 45.960777 -129.991371 1.94375 0.163321 16 104.063
308900154 2023 3 30 15 33 21.049594 45.943164 -130.022572 1.88625 0.175539 33 119.993
308900155 2023 3 30 15 51 39.750498 46.035168 -129.930984 -0.485625 0.462801 17 296.949
308900156 2023 3 30 16 41 16.019045 45.998784 -130.026394 1.31125 0.148058 13 82.5835
308900165 2023 3 30 18 45 32.51576 45.999247 -130.02883 1.6275 0.16113 10 115.527
308900174 2023 3 30 19 53 10.511197 45.925782 -129.99071 1.03813 0.165724 32 61.0011
308900182 2023 3 30 20 16 27.824231 45.953361 -130.099513 -0.47125 0.498259 11 292.073
308900184 2023 3 30 20 21 39.398501 45.917671 -129.993889 -0.4425 0.373938 8 192.868
308900195 2023 3 30 23 3 3.996033 45.865759 -130.06985 0.8225 0.358773 11 322.455
309000001 2023 3 31 0 47 11.8051 45.924624 -130.001178 1.25375 0.139989 11 136.154
309000004 2023 3 31 2 39 57.665835 45.999247 -130.022981 1.5125 0.185606 13 103.756
309000007 2023 3 31 5 13 7.700752 45.989514 -129.99034 0.50625 0.469226 9 169.697
309000026 2023 3 31 10 50 24.207799 45.906084 -130.01873 0.16125 0.313675 9 218.867
309000033 2023 3 31 11 46 41.89834 45.977463 -129.983542 -0.06875 0.428531 13 258.717
309000034 2023 3 31 12 46 57.565069 45.928331 -129.997277 1.77125 0.149486 22 62.1974
309000038 2023 3 31 14 4 4.398789 45.924624 -130.015782 1.94375 0.198393 12 122.445
309000039 2023 3 31 14 7 38.419447 45.933198 -130.0165 1.35438 0.152097 38 124.253
309000046 2023 3 31 16 53 0.671336 45.908401 -129.988067 -0.3275 0.339221 15 145.209
309000054 2023 3 31 22 25 49.051879 45.996003 -130.021523 1.36875 0.260987 12 99.8825
309000057 2023 3 31 22 33 15.188516 45.911645 -129.988547 1.13875 0.0904455 18 120.612
309000059 2023 3 31 22 35 5.167483 45.929259 -129.980722 2.46125 0.222674 16 126.935
309000060 2023 3 31 23 18 33.333785 45.965412 -130.000131 0.39125 0.219619 15 139.706
309000061 2023 3 31 23 20 9.706927 45.942236 -129.985564 1.88625 0.0691622 12 86.1084
309000062 2023 3 31 23 39 50.13122 45.921843 -129.985606 1.42625 0.110707 14 91.4048
309100001 2023 4 1 0 40 13.885824 45.969119 -129.992329 1.48375 0.187649 14 152.255
309100002 2023 4 1 0 57 21.171514 45.912573 -129.989519 1.19625 0.146777 12 193.577
309100004 2023 4 1 1 53 13.735794 45.976999 -129.960642 1.3975 0.401359 11 251.33
309100008 2023 4 1 2 31 9.434877 45.974682 -129.977701 -0.01125 0.35531 11 274.29
309100010 2023 4 1 2 32 34.560065 45.964021 -129.950931 -0.4425 0.426609 7 230.929
309100011 2023 4 1 2 37 36.208163 45.997393 -129.985937 2.2025 0.201902 8 272.877
309100013 2023 4 1 2 40 8.146038 45.911645 -129.991467 1.25375 0.095321 20 118.336
