2022 9 6122929.5045N55.44129W59.76 1.08  0.30  0.20 1.00              1 
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2495
2023 412195417.7445N58.68130W 0.00 1.20  0.30  0.20 1.00            2496
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A03A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
                                                                    2496
2023 412195427.1645N58.56129W59.82 1.30  0.30  0.20 1.00            2497
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
A03A OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
                                                                    2497
2023 412195429.6645N57.90130W 0.24 1.30  0.30  0.20 1.00            2498
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I D
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
                                                                    2498
2023 412195514.1645N58.56130W 0.00 1.60  0.30  0.20 1.00            2499
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A03A OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
A14A OO  HHZ I U
                                                                    2499
2023 412195554.2545N57.48129W59.88 1.40  0.30  0.20 1.00            2500
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2500
2023 412195638.7545N58.68129W59.76 1.30  0.30  0.20 1.00            2501
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC3 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2501
2023 412195711.4945N59.22129W59.76 1.30  0.30  0.20 1.00            2502
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AID1 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2502
2023 4121958 0.7445N58.44129W59.88 1.30  0.30  0.20 1.00            2503
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A03A OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2503
2023 412195811.1945N57.24129W59.40 1.20  0.30  0.20 1.00            2504
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I D
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2504
2023 412195821.8245N58.80129W59.94 1.30  0.30  0.20 1.00            2505
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
                                                                    2505
2023 412195837.8945N59.40130W 0.30 1.70  0.30  0.20 1.00            2506
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
                                                                    2506
2023 412195854.3146N 0.36129W59.52 1.30  0.30  0.20 1.00            2507
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A03A OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
                                                                    2507
2023 412195926.8845N58.92129W59.58 1.30  0.30  0.20 1.00            2508
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
                                                                    2508
2023 41220 112.9845N56.88129W59.94 1.30  0.30  0.20 1.00            2509
AAS1 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2509
2023 41220 136.3945N58.62129W59.94 1.30  0.30  0.20 1.00            2510
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2510
2023 41220 143.4845N56.82130W 0.96 1.30  0.30  0.20 1.00            2511
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A03A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I D
A11A OO  HHZ I D
                                                                    2511
2023 41220 210.0045N58.50129W59.94 1.30  0.30  0.20 1.00            2512
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2512
2023 41220 534.7745N54.24129W59.76 2.40  0.30  0.20 1.00            2513
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A05A OO  HHZ I U
A07A OO  HHZ I U
A09A OO  HHZ I D
A11A OO  HHZ I U
                                                                    2513
2023 41220 540.1345N58.92130W 0.06 1.40  0.30  0.20 1.00            2514
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2514
2023 41220 556.5445N57.36130W 0.24 1.40  0.30  0.20 1.00            2515
AAS1 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A04A OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
A14A OO  HHZ I U
                                                                    2515
2023 41220 649.5145N58.62130W 0.00 1.60  0.30  0.20 1.00            2516
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AID1 OO  HHZ I D
A03A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2516
2023 41220 823.9445N54.90129W59.70 1.20  0.30  0.20 1.00            2517
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A07A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I D
A11A OO  HHZ I U
A14A OO  HHZ I U
                                                                    2517
2023 412201023.5245N54.48129W59.76 1.20  0.30  0.20 1.00            2518
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I D
A11A OO  HHZ I U
                                                                    2518
2023 412201054.1145N58.62129W59.82 1.60  0.30  0.20 1.00            2519
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A02A OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2519
2023 412201150.6146N 0.18129W59.10 1.80  0.30  0.20 1.00            2520
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A08A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2520
2023 412201220.1645N54.48129W58.80 0.50  0.30  0.20 1.00            2521
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
A05A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I D
A13A OO  HHZ I D
                                                                    2521
2023 412201339.9145N58.20129W59.76 1.20  0.30  0.20 1.00            2522
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I D
A10A OO  HHZ I U
                                                                    2522
2023 412201439.7045N56.04129W59.64 1.70  0.30  0.20 1.00            2523
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AID1 OO  HHZ I D
A03A OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I D
                                                                    2523
2023 412201452.8345N56.10129W59.04 1.70  0.30  0.20 1.00            2524
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2524
2023 412201552.6246N 0.84129W59.82 1.30  0.30  0.20 1.00            2525
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2525
2023 412201614.0445N58.86129W59.94 1.40  0.30  0.20 1.00            2526
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I D
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2526
2023 412201628.2145N58.62129W59.94 1.70  0.30  0.20 1.00            2527
AAS1 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2527
2023 412201645.7545N58.74129W59.88 1.60  0.30  0.20 1.00            2528
AAS1 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I D
A02A OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I D
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2528
2023 412201720.2345N57.54130W 0.24 1.60  0.30  0.20 1.00            2529
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I D
A03A OO  HHZ I D
A04A OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I D
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2529
2023 412201749.9545N56.10129W59.34 1.70  0.30  0.20 1.00            2530
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A14A OO  HHZ I D
                                                                    2530
2023 4122019 4.2545N55.14130W 0.06 1.20  0.30  0.20 1.00            2531
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A11A OO  HHZ I U
A14A OO  HHZ I D
                                                                    2531
2023 412201923.9545N58.38129W59.94 1.30  0.30  0.20 1.00            2532
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
                                                                    2532
2023 4122020 1.3645N56.04129W58.80 1.70  0.30  0.20 1.00            2533
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2533
2023 412202214.8545N54.96129W59.16 0.80  0.30  0.20 1.00            2534
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AID1 OO  HHZ I U
A05A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I D
A11A OO  HHZ I U
A14A OO  HHZ I U
                                                                    2534
2023 412202218.9145N55.98130W 0.00 1.70  0.30  0.20 1.00            2535
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AID1 OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I D
A14A OO  HHZ I U
                                                                    2535
2023 412202433.2645N58.62130W 0.00 1.20  0.30  0.20 1.00            2536
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2536
2023 412202532.0245N55.80129W57.30 1.80  0.30  0.20 1.00            2537
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
                                                                    2537
2023 412202623.5145N58.68130W 0.24 0.90  0.30  0.20 1.00            2538
AAS1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I D
                                                                    2538
2023 412202654.2745N58.98129W59.88 1.30  0.30  0.20 1.00            2539
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2539
2023 412202810.3045N56.46129W59.76 1.50  0.30  0.20 1.00            2540
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I D
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2540
2023 412202814.3645N58.44129W59.76 1.30  0.30  0.20 1.00            2541
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC2 OO  HHZ I U
AID1 OO  HHZ I D
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I D
A08A OO  HHZ I D
A10A OO  HHZ I U
A11A OO  HHZ I D
                                                                    2541
2023 412202932.7345N57.00130W 0.06 1.80  0.30  0.20 1.00            2542
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2542
2023 4122030 9.0145N58.50130W 0.30 1.40  0.30  0.20 1.00            2543
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2543
2023 4122032 9.8945N57.30130W 0.12 1.80  0.30  0.20 1.00            2544
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2544
2023 4122033 9.0745N58.32130W 0.30 1.10  0.30  0.20 1.00            2545
AAS1 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2545
2023 412203511.0745N55.86129W56.10 1.20  0.30  0.20 1.00            2546
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A11A OO  HHZ I U
A13A OO  HHZ I U
                                                                    2546
2023 412203533.7145N57.12129W58.56 2.00  0.30  0.20 1.00            2547
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A03A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I D
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2547
2023 412203624.7745N57.06130W 0.06 1.20  0.30  0.20 1.00            2548
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I D
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2548
2023 412203642.9145N59.58129W59.58 1.40  0.30  0.20 1.00            2549
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2549
2023 412203944.6145N58.56130W 0.12 1.30  0.30  0.20 1.00            2550
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A03A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2550
2023 412203954.0345N57.42130W 0.06 1.30  0.30  0.20 1.00            2551
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A09A OO  HHZ I D
A11A OO  HHZ I U
                                                                    2551
2023 412204415.7345N57.30130W 0.60 2.30  0.30  0.20 1.00            2552
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I D
A07A OO  HHZ I U
A08A OO  HHZ I U
                                                                    2552
2023 412204726.2545N58.32129W59.64 1.30  0.30  0.20 1.00            2553
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2553
2023 412204838.4845N58.68129W59.40 1.20  0.30  0.20 1.00            2554
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A03A OO  HHZ I D
A05A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I D
A11A OO  HHZ I U
A14A OO  HHZ I D
                                                                    2554
2023 412204936.4545N59.16130W 0.06 1.90  0.30  0.20 1.00            2555
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
                                                                    2555
2023 412205252.1545N58.56129W59.94 1.30  0.30  0.20 1.00            2556
AAS1 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I D
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2556
2023 412205318.6745N58.62130W 0.12 1.50  0.30  0.20 1.00            2557
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I U
A03A OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
A10A OO  HHZ I U
A11A OO  HHZ I U
                                                                    2557
2023 412205353.2345N58.50130W 0.12 1.30  0.30  0.20 1.00            2558
AAS1 OO  HHZ I D
ACC1 OO  HHZ I D
AEC2 OO  HHZ I D
